阿爸,a'ba
荆棘,jing'ji
敬礼,jing'li
精神,jing'shen
经师,jing'shi
经外法律,jing'wai'fa'lv
经文,jing'wen
经匣,jing'xia
经义,jing'yi
救恩,jiu'en
救恩史,jiu'en'shi
救赎,jiu'shu
旧约,jiu'yue
救主,jiu'zhu
举祭,ju'ji
拘留所,ju'liu'suo
居鲁士,ju'lu'shi
巨人,ju'ren
军队,jun'dui
军旅,jun'lv
军饷,jun'xiang
军营,jun'ying
君主政体,jun'zhu'zheng'ti
卡步,ka'bu
卡德士,ka'de'shi
卡德士巴尔乃亚,ka'de'shi'ba'er'nai'ya
卡尔纳殷,ka'er'na'yin
卡尔颇,ka'er'po
喀劳狄,ka'lao'di
卡纳,ka'na
卡纳谷,ka'na'gu
卡帕多细雅,ka'pa'duo'xi'ya
铠甲,kai'jia
凯撒,kai'sa
凯撒勒雅,kai'sa'le'ya
克贝洛特阿塔瓦,ke'bei'luo'te'a'ta'wa
刻达尔,ke'da'er
克德龙,ke'de'long
刻德士,ke'de'shi
科厄,ke'e
克尔,ke'er
苛尔,ke'er
科尔班,ke'er'ban
克尔哈勒斯,ke'er'ha'le'si
克尔赫勒斯,ke'er'he'le'si
科尔乃略,ke'er'nai'lue
刻哈特,ke'ha'te
科辣黑,ke'la'hei
苛辣匝因,ke'la'za'yin
克劳达,ke'lao'da
克劳狄,ke'lao'di
克劳狄雅,ke'lao'di'ya
克肋孟,ke'lei'meng
克里特,ke'li'te
克黎雅塔殷,ke'li'ya'ta'yin
克黎雅特,ke'li'ya'te
克黎雅特耶阿陵,ke'li'ya'te'ye'a'ling
克黎约特,ke'li'yue'te
克黎约特赫兹龙,ke'li'yue'te'he'zi'long
克娄帕达,ke'lou'pa'da
克娄帕特辣,ke'lou'pa'te'la
克罗帕,ke'luo'pa
刻纳次,ke'na'ci
客纳罕,ke'na'han
刻南,ke'nan
刻尼人,ke'ni'ren
苛尼雅,ke'ni'ya
客人,ke'ren
克士,ke'shi
克汪,ke'wang
克雄,ke'xiong
刻依拉,ke'yi'la
可憎之物,ke'zeng'zhi'wu
客栈,ke'zhan
孔雀,kong'que
空虚,kong'xu
叩拜,kou'bai
口唇,kou'chun
苦艾,ku'ai
苦菜,ku'cai
苦胆,ku'dan
苦衣,ku'yi
夸尔托,kua'er'tuo
款待,kuan'dai
宽恕,kuan'shu
旷野,kuang'ye
盔甲,kui'jia
昆突默米,kun'tu'mo'mi
辣阿玛,la'a'ma
辣巴,la'ba
拉班,la'ban
辣贝沙克,la'bei'sha'ke
辣彼,la'bi
辣布玛格,la'bu'ma'ge
辣步尼,la'bu'ni
辣布撒黎,la'bu'sa'li
辣布塔巴歆,la'bu'ta'ba'xin
拉丁通行本,la'ding'tong'xing'ben
拉丁文译本,la'ding'wen'yi'ben
拉尔撒,la'er'sa
辣法耳,la'fa'er
辣丰,la'feng
辣高,la'gao
辣古耳,la'gu'er
辣哈布,la'ha'bu
辣黑耳,la'hei'er
垃圾,la'ji
拉基士,la'ji'shi
辣杰斯,la'jie'si
拉刻待孟,la'ke'dai'meng
辣玛,la'ma
辣玛塔因,la'ma'ta'yin
拉默客,la'mo'ke
辣默色斯,la'mo'se'si
辣摩特基肋阿得,la'mo'te'ji'lei'a'de
辣齐斯,la'qi'si
拉撒雅,la'sa'ya
辣市沙木辣,la'shi'sha'mu'la
拉依沙,la'yi'sha
拉依士,la'yi'shi
拉匝禄,la'za'lu
癞病,lai'bing
来临,lai'lin
蓝玉,lan'yu
劳狄刻雅,lao'di'ke'ya
老年,lao'nian
老鼠,lao'shu
烙印,lao'yin
勒法耳,le'fa'er
勒法因,le'fa'yin
勒法因平原,le'fa'yin'ping'yuan
勒非丁,le'fei'ding
勒耿,le'geng
勒哈贝罕,le'ha'bei'han
勒曷波特,le'he'bo'te
勒曷波特依尔,le'he'bo'te'yi'er
勒曷布,le'he'bu
勒洪,le'hong
勒基雍,le'ji'yong
勒加布,le'jia'bu
勒斤,le'jin
勒森,le'sen
勒伍,le'wu
勒乌本,le'wu'ben
勒乌玛,le'wu'ma
乐园,le'yuan
勒宗,le'zong
肋阿,lei'a
肋巴纳,lei'ba'na
肋哈宾,lei'ha'bin
肋慕耳,lei'mu'er
肋沙,lei'sha
肋特客,lei'te'ke
肋突兴,lei'tu'xing
肋未,lei'wei
肋未城,lei'wei'cheng
肋未纪,lei'wei'ji
肋未人,lei'wei'ren
肋未遗嘱,lei'wei'yi'zhu
肋未支派,lei'wei'zhi'pai
楞番,leng'fan
黎巴嫩,li'ba'nen
黎贝加,li'bei'jia
黎贝拉,li'bei'la
里贝纳,li'bei'na
利比亚,li'bi'ya
里达,li'da
里狄雅,li'di'ya
历法,li'fa
黎法特,li'fa'te
离婚,li'hun
里基雅,li'ji'ya
黎孟,li'meng
黎孟培勒兹,li'meng'pei'le'zi
里诺,li'nuo
礼品,li'pin
沥青,li'qing
黎撒,li'sa
黎特玛,li'te'ma
里外雅堂,li'wai'ya'tang
利息,li'xi
里息玛苛,li'xi'ma'ke
里息雅,li'xi'ya
立像,li'xiang
礼仪,li'yi
黎兹帕,li'zi'pa
殓布,lian'bu
炼狱,lian'yu
梁托颇里殿宇,liang'tuo'po'li'dian'yu
两文铜钱,liang'wen'tong'qian
良心,liang'xin
鬣狗,lie'gou
猎人,lie'ren
列王纪,lie'wang'ji
猎物,lie'wu
痳疯,lin'feng
痳疯病,lin'feng'bing
灵魂,ling'hun
羚羊,ling'yang
伶鼬,ling'you
硫磺,liu'huang
琉璃,liu'li
柳树,liu'shu
柳树河,liu'shu'he
流徙,liu'xi
六艺,liu'yi
龙泉,long'quan
楼厅,lou'ting
鹿包子,lu'bao'zi
路次,lu'ci
鸬鹚,lu'ci
卢德,lu'de
路得,lu'de
卢德传,lu'de'chuan
路丁,lu'ding
鲁富,lu'fu
芦荟,lu'hui
路基犹,lu'ji'you
路基约,lu'ji'yue
路加,lu'jia
路加福音,lu'jia'fu'yin
鲁玛,lu'ma
鹭鸶,lu'si
芦苇,lu'wei
卤汁,lu'zhi
乱伦,luan'lun
伦理学,lun'li'xue
洛德,luo'de
罗得,luo'de
罗德巴尔,luo'de'ba'er
洛多,luo'duo
洛革耳泉,luo'ge'er'quan
罗马,luo'ma
罗马书,luo'ma'shu
罗马总督,luo'ma'zong'du
洛士,luo'shi
罗特,luo'te
骆驼,luo'tuo
罗依,luo'yi
骡子,luo'zi
吕考尼雅,lv'kao'ni'ya
旅客,lv'ke
吕撒尼雅,lv'sa'ni'ya
吕斯特辣,lv'si'te'la
绿玉,lv'yu
玛阿加,ma'a'jia
玛阿辣特,ma'a'la'te
玛阿色雅,ma'a'se'ya
玛待,ma'dai
玛弟亚,ma'di'ya
玛冬,ma'dong
玛窦,ma'dou
玛窦大事录,ma'dou'da'shi'lu
玛窦福音,ma'dou'fu'yin
玛尔大,ma'er'da
玛尔杜克,ma'er'du'ke
马尔谷,ma'er'gu
马尔谷福音,ma'er'gu'fu'yin
玛耳曷,ma'er'he
玛格达拉,ma'ge'da'la
玛哥格,ma'ge'ge
玛革洛,ma'ge'luo
玛革培拉,ma'ge'pei'la
玛哈纳因,ma'ha'na'yin
玛红,ma'hong
玛基尔,ma'ji'er
玛加伯,ma'jia'bo
玛加伯上下,ma'jia'bo'shang'xia
玛加丹,ma'jia'dan
马厩,ma'jiu
玛刻达,ma'ke'da
玛辣,ma'la
玛拉基亚,ma'la'ji'ya
玛拉基亚书,ma'la'ji'ya'shu
玛拉肋耳,ma'la'lei'er
玛勒沙,ma'le'sha
玛黎,ma'li
玛利亚,ma'li'ya
玛利亚的赞词,ma'li'ya'de'zan'ci
玛默勒,ma'mo'le
玛纳,ma'na
玛纳恒,ma'na'heng
玛瑙,ma'nao
玛尼,ma'ni
玛诺亚,ma'nuo'ya
马其顿,ma'qi'dun
麻雀,ma'que
玛撒,ma'sa
玛萨,ma'sa
玛撒达堡,ma'sa'da'bao
玛士,ma'shi
玛索辣经文,ma'suo'la'jing'wen
玛塔提雅,ma'ta'ti'ya
玛堂,ma'tang
玛提提雅,ma'ti'ti'ya
蚂蚁,ma'yi
卖淫,mai'yin
埋葬,mai'zang
曼陀罗,man'tuo'luo
蛮夷,man'yi
玫瑰,mei'gui
梅瑟,mei'se
梅瑟默示录,mei'se'mo'shi'lu
梅瑟升天录,mei'se'sheng'tian'lu
梅瑟五书,mei'se'wu'shu
美索不达米亚,mei'suo'bu'da'mi'ya
没药,mei'yao
门非斯,men'fei'si
门框,men'kuang
门帘,men'lian
门徒,men'tu
蒙选的,meng'xuan'de
盟约,meng'yue
蜜饼,mi'bing
米德辣市,mi'de'la'shi
米德杨,mi'de'yang
弥额尔,mi'e'er
米耳公,mi'er'gong
米该亚,mi'gai'ya
米该亚书,mi'gai'ya'shu
米革达耳加得,mi'ge'da'er'jia'de
米革多耳,mi'ge'duo'er
米革龙,mi'ge'long
米革玛斯,mi'ge'ma'si
米加,mi'jia
米加耳,mi'jia'er
米加雅,mi'jia'ya
米辣,mi'la
米肋托,mi'lei'tuo
米黎盎,mi'li'ang
米罗,mi'luo
米纳,mi'na
弥撒,mi'sa
米沙耳,mi'sha'er
米市纳,mi'shi'na
米提肋乃,mi'ti'lei'nai
米息雅,mi'xi'ya
米兹帕,mi'zi'pa
面纱,mian'sha
庙倡,miao'chang
庙妓,miao'ji
民长,min'chang
民长纪,min'chang'ji
明多,ming'duo
冥府,ming'fu
名字,ming'zi
摩阿布,mo'a'bu
默德巴,mo'de'ba
摩丁,mo'ding
摩尔德开,mo'er'de'kai
默尔雇黎,mo'er'gu'li
默非波协特,mo'fei'bo'xie'te
摩夫,mo'fu
摩夫诺夫,mo'fu'nuo'fu
默感,mo'gan
魔鬼,mo'gui
默基多,mo'ji'duo
默基瑟德,mo'ji'se'de
摩拉达,mo'la'da
默辣黎,mo'la'li
默郎,mo'lang
摩勒,mo'le
摩勒舍特,mo'le'she'te
摩肋客,mo'lei'ke
默黎巴耳,mo'li'ba'er
默里达,mo'li'da
摩黎雅,mo'li'ya
默龙,mo'long
默洛达客,mo'luo'da'ke
默纳恒,mo'na'heng
默纳舍,mo'na'she
默纳舍祷词,mo'na'she'dao'ci
默纳协,mo'na'xie
默乃,mo'nai
默乃劳,mo'nai'lao
默尼,mo'ni
末日审判,mo'ri'shen'pan
摩色尔,mo'se'er
摩色辣,mo'se'la
摩色洛特,mo'se'luo'te
默沙,mo'sha
默沙客,mo'sha'ke
默舍客,mo'she'ke
默示录,mo'shi'lu
默示录文体,mo'shi'lu'wen'ti
末世论,mo'shi'lun
默叔蓝,mo'shu'lan
默突舍拉,mo'tu'she'la
魔王,mo'wang
默西亚,mo'xi'ya
默西亚论,mo'xi'ya'lun
牧函,mu'han
慕辣托黎书目残卷,mu'la'tuo'li'shu'mu'can'juan
木纳松,mu'na'song
母牛,mu'niu
母亲,mu'qin
牧人,mu'ren
模样,mu'yang
沐浴,mu'yu
纳阿玛,na'a'ma
纳阿玛人,na'a'ma'ren
纳阿曼,na'a'man
纳敖米,na'ao'mi
纳巴耳,na'ba'er
纳巴泰,na'ba'tai
纳波尼杜,na'bo'ni'du
纳波颇拉撒,na'bo'po'la'sa
拿步高,na'bu'gao
纳达布,na'da'bu
拿尔多,na'er'duo
纳尔基索,na'er'ji'suo
纳法特多尔,na'fa'te'duo'er
纳斐塔里,na'fei'ta'li
纳斐突歆,na'fei'tu'xin
纳哈拉耳,na'ha'la'er
纳曷尔,na'he'er
纳赫雄,na'he'xiong
纳鸿,na'hong
纳鸿书,na'hong'shu
纳纳雅,na'na'ya
纳齐尔,na'qi'er
纳塔乃耳,na'ta'nai'er
纳堂,na'tang
纳因,na'yin
纳约特,na'yue'te
纳匝肋,na'za'lei
纳匝肋人,na'za'lei'ren
乃阿颇里,nai'a'po'li
乃巴约特,nai'ba'yue'te
奶饼,nai'bing
乃波,nai'bo
乃步沙次班,nai'bu'sha'ci'ban
乃步匝辣当,nai'bu'za'la'dang
乃尔,nai'er
乃尔加耳,nai'er'jia'er
乃尔加耳沙勒责尔,nai'er'jia'er'sha'le'ze'er
乃费托亚,nai'fei'tuo'ya
乃弗泰,nai'fu'tai
乃革布,nai'ge'bu
乃赫米雅,nai'he'mi'ya
乃赫米雅书,nai'he'mi'ya'shu
乃胡市堂,nai'hu'shi'tang
乃苛,nai'ke
乃勒乌,nai'le'wu
乃黎,nai'li
乃黎雅,nai'li'ya
乃漆布,nai'qi'bu
乃塔乃耳,nai'ta'nai'er
乃托法,nai'tuo'fa
尼贝哈次,ni'bei'ha'ci
尼革尔,ni'ge'er
尼加诺尔,ni'jia'nuo'er
尼苛德摩,ni'ke'de'mo
尼苛劳,ni'ke'lao
尼苛劳党,ni'ke'lao'dang
尼苛颇里,ni'ke'po'li
尼罗河,ni'luo'he
尼默辣,ni'mo'la
尼默陵,ni'mo'ling
尼默洛得,ni'mo'luo'de
尼尼微,ni'ni'wei
尼普尔,ni'pu'er
拟人法,ni'ren'fa
尼散,ni'san
尼色洛客,ni'se'luo'ke
拈阄,nian'jiu
年历,nian'li
年龄,nian'ling
宁法,ning'fa
牛膝草,niu'xi'cao
浓酒,nong'jiu
农业,nong'ye
奴默尼,nu'mo'ni
奴仆,nu'pu
诺阿孟诺,nuo'a'meng'nuo
诺巴黑,nuo'ba'hei
诺达布,nuo'da'bu
诺法黑,nuo'fa'hei
诺费特,nuo'fei'te
诺夫,nuo'fu
诺斯士派,nuo'si'shi'pai
女人,nv'ren
女王,nv'wang
欧步罗,ou'bu'luo
欧尼刻,ou'ni'ke
欧帕托尔,ou'pa'tuo'er
欧颇肋摩,ou'po'lei'mo
欧瑟亚,ou'se'ya
欧瑟亚书,ou'se'ya'shu
偶像崇拜,ou'xiang'chong'bai
爬虫,pa'chong
帕丹阿兰,pa'dan'a'lan
帕耳米辣,pa'er'mi'la
帕尔默纳,pa'er'mo'na
帕尔瓦因,pa'er'wa'yin
帕佛,pa'fo
帕兰,pa'lan
帕塔辣,pa'ta'la
帕特洛巴,pa'te'luo'ba
帕特洛斯,pa'te'luo'si
帕特摩,pa'te'mo
帕提雅人,pa'ti'ya'ren
判官,pan'guan
盘石,pan'shi
旁非里雅,pang'fei'li'ya
培敖尔,pei'ao'er
培达雅,pei'da'ya
培尔革,pei'er'ge
培尔加摩,pei'er'jia'mo
培尔叟,pei'er'sou
培尔息,pei'er'xi
培卡黑,pei'ka'hei
培卡希雅,pei'ka'xi'ya
培科得人,pei'ke'de'ren
培勒斯,pei'le'si
培勒雅,pei'le'ya
培勒兹,pei'le'zi
培勒兹乌匝,pei'le'zi'wu'za
培肋格,pei'lei'ge
培肋舍特,pei'lei'she'te
培肋提,pei'lei'ti
培黎齐,pei'li'qi
培路息翁,pei'lu'xi'weng
培尼耳,pei'ni'er
培奴耳,pei'nu'er
培特勒,pei'te'le
培托尔,pei'tuo'er
棚栏,peng'lan
朋友,peng'you
丕贝色特,pi'bei'se'te
丕哈希洛特,pi'ha'xi'luo'te
披肩,pi'jian
丕洛,pi'luo
丕乃哈斯,pi'nai'ha'si
皮囊,pi'nang
丕斯加,pi'si'jia
丕通,pi'tong
丕息狄雅,pi'xi'di'ya
丕雄,pi'xiong
贫穷,pin'qiong
苹果树,ping'guo'shu
平行体,ping'xing'ti
平原,ping'yuan
平原圣地,ping'yuan'sheng'di
颇尔基约斐斯托,po'er'ji'yue'fei'si'tuo
颇里约,po'li'yue
颇提约里,po'ti'yue'li
蒲草,pu'cao
普登,pu'deng
普耳,pu'er
普黎史拉,pu'li'shi'la
普黎斯加,pu'li'si'jia
普陵节,pu'ling'jie
仆洛曷洛,pu'luo'he'luo
普农,pu'nong
葡萄树,pu'tao'shu
葡萄园,pu'tao'yuan
普特,pu'te
普提法尔,pu'ti'fa'er
仆托肋买,pu'tuo'lei'mai
仆托肋米,pu'tuo'lei'mi
仆役,pu'yi
漆巴,qi'ba
祈祷,qi'dao
漆德克雅,qi'de'ke'ya
漆冬,qi'dong
齐耳帕,qi'er'pa
齐夫,qi'fu
齐弗,qi'fu
齐弗龙,qi'fu'long
乞丐,qi'gai
齐革黎,qi'ge'li
奇迹,qi'ji
弃绝,qi'jue
弃绝自己,qi'jue'zi'ji
漆刻拉格,qi'ke'la'ge
漆拉,qi'la
启蒙师,qi'meng'shi
齐默黎,qi'mo'li
漆颇辣,qi'po'la
启示,qi'shi
起誓,qi'shi
七十贤士译本,qi'shi'xian'shi'yi'ben
齐匝,qi'za
漆兹,qi'zi
钱财,qian'cai
千年国说,qian'nian'guo'shuo
前驱,qian'qu
谦逊,qian'xun
强盗,qiang'dao
抢匪,qiang'fei
枪矛,qiang'mao
侨民,qiao'min
切肋叙利亚,qie'lei'xu'li'ya
妾姘居,qie'pin'ju
钦崇,qin'chong
亲吻,qin'wen
庆节,qing'jie
情欲,qing'yu
青玉,qing'yu
穹苍,qiong'cang
丘坛,qiu'tan
取洁礼,qu'jie'li
取洁水,qu'jie'shui
驱魔,qu'mo
驱魔者,qu'mo'zhe
全燔祭,quan'fan'ji
全能者,quan'neng'zhe
泉源,quan'yuan
热诚党,re'cheng'dang
仁爱,ren'ai
仁慈,ren'ci
人格,ren'ge
人祭,ren'ji
人类通谕,ren'lei'tong'yu
忍耐,ren'nai
认识,ren'shi
人兽交合,ren'shou'jiao'he
人子,ren'zi
日历,ri'li
日头,ri'tou
日子,ri'zi
容貌,rong'mao
肉桂,rou'gui
肉身,rou'shen
肉身复活,rou'shen'fu'huo
乳酪,ru'lao
乳母,ru'mu
乳香,ru'xiang
乳香树,ru'xiang'shu
若翰,ruo'han
若瑟,ruo'se
若瑟夫,ruo'se'fu
若苏厄,ruo'su'e
若苏厄书,ruo'su'e'shu
若望,ruo'wang
若望大事录,ruo'wang'da'shi'lu
若望的儿子,ruo'wang'de'er'zi
若望夹注,ruo'wang'jia'zhu
若望默示录,ruo'wang'mo'shi'lu
若望书信,ruo'wang'shu'xin
撒贝达,sa'bei'da
撒殚,sa'dan
撒杜塞,sa'du'sai
撒尔德,sa'er'de
撒尔贡,sa'er'gong
撒耳加,sa'er'jia
撒耳玛,sa'er'ma
撒耳孟,sa'er'meng
撒斐辣,sa'fei'la
撒雇特,sa'gu'te
撒拉,sa'la
撒辣,sa'la
撒拉米,sa'la'mi
撒辣依,sa'la'yi
撒冷,sa'leng
撒林,sa'lin
撒罗满,sa'luo'man
撒罗默,sa'luo'mo
撒玛黎雅,sa'ma'li'ya
撒玛黎雅梅瑟五书,sa'ma'li'ya'mei'se'wu'shu
撒玛黎雅人,sa'ma'li'ya'ren
撒摩,sa'mo
撒摩辣刻,sa'mo'la'ke
撒慕尔,sa'mu'er
撒慕尔纪上下,sa'mu'er'ji'shang'xia
洒撒礼,sa'sa'li
塞浦路斯,sai'pu'lu'si
三馆,san'guan
散民四散的以民,san'min'si'san'de'yi'min
散乃黑黎布,san'nai'hei'li'bu
三松,san'song
散提苛,san'ti'ke
三位一体奥义,san'wei'yi'ti'ao'yi
桑巴拉特,sang'ba'la'te
丧服,sang'fu
丧礼,sang'li
丧期,sang'qi
色阿,se'a
色巴舍巴,se'ba'she'ba
色尔爵,se'er'jue
色法辣得,se'fa'la'de
色法瓦因,se'fa'wa'yin
色斐特,se'fei'te
色贡多,se'gong'duo
色拉,se'la
色辣芬,se'la'fen
色辣雅,se'la'ya
色娄基雅,se'lou'ji'ya
色娄苛一世,se'lou'ke'yi'shi
色鲁格,se'lu'ge
色威乃,se'wei'nai
色依尔,se'yi'er
沙阿拉宾,sha'a'la'bin
沙得辣客,sha'de'la'ke
沙耳宾,sha'er'bin
沙耳玛乃色,sha'er'ma'nai'se
沙耳提耳,sha'er'ti'er
沙法特,sha'fa'te
沙番,sha'fan
沙非尔,sha'fei'er
沙隆,sha'long
沙龙,sha'long
沙玛,sha'ma
沙米尔,sha'mi'er
沙默加尔,sha'mo'jia'er
杀人,sha'ren
沙沙克,sha'sha'ke
沙委,sha'wei
沙乌耳,sha'wu'er
山洞,shan'dong
山谷,shan'gu
山羊,shan'yang
山中圣训,shan'zhong'sheng'xun
赏罚,shang'fa
商业,shang'ye
上智的天主通谕,shang'zhi'de'tian'zhu'tong'yu
上主,shang'zhu
上主的仆人,shang'zhu'de'pu'ren
上主的日子,shang'zhu'de'ri'zi
上主的使者,shang'zhu'de'shi'zhe
芍勒克,shao'le'ke
舍阿尔雅叔布,she'a'er'ya'shu'bu
舍巴,she'ba
舍巴陵,she'ba'ling
舍巴尼雅,she'ba'ni'ya
舍布纳,she'bu'na
舍法提雅,she'fa'ti'ya
蛇蝮蛇,she'fu'she
舍根,she'gen
舍基纳,she'ji'na
舍拉,she'la
舍玛,she'ma
舍玛雅,she'ma'ya
舍默士泉,she'mo'shi'quan
舍慕耳,she'mu'er
舍沙客,she'sha'ke
舍市巴匝,she'shi'ba'za
舍特,she'te
神恩,shen'en
神话,shen'hua
神迹,shen'ji
神秘教,shen'mi'jiao
申命纪,shen'ming'ji
审判,shen'pan
神品,shen'pin
神圣,shen'sheng
神圣卖淫,shen'sheng'mai'yin
神视,shen'shi
神视谷,shen'shi'gu
神通法,shen'tong'fa
神像,shen'xiang
神谕,shen'yu
深渊,shen'yuan
神柱,shen'zhu
圣地,sheng'di
圣地地志,sheng'di'di'zhi
圣殿,sheng'dian
盛会山,sheng'hui'shan
圣家逃亡埃及,sheng'jia'tao'wang'ai'ji
圣洁法典,sheng'jie'fa'dian
圣经,sheng'jing
圣经抄卷,sheng'jing'chao'juan
圣经词汇合引,sheng'jing'ci'hui'he'yin
圣经解释学,sheng'jing'jie'shi'xue
圣经年代,sheng'jing'nian'dai
圣经批判学,sheng'jing'pi'pan'xue
圣经书目,sheng'jing'shu'mu
圣经委员会,sheng'jing'wei'yuan'hui
圣经原文用语,sheng'jing'yuan'wen'yong'yu
圣经作者,sheng'jing'zuo'zhe
生命,sheng'ming
生命册,sheng'ming'ce
生命树,sheng'ming'shu
圣神,sheng'shen
圣神默感,sheng'shen'mo'gan
圣事,sheng'shi
绳索,sheng'suo
圣体圣事,sheng'ti'sheng'shi
圣统制度,sheng'tong'zhi'du
圣洗圣事,sheng'xi'sheng'shi
圣言,sheng'yan
圣咏,sheng'yong
圣咏集,sheng'yong'ji
圣传,sheng'zhuan
圣祖,sheng'zu
圣祖遗嘱,sheng'zu'yi'zhu
市场,shi'chang
时辰,shi'chen
十城区,shi'cheng'qu
誓词,shi'ci
世代,shi'dai
十二小先知,shi'er'xiao'xian'zhi
十二支派,shi'er'zhi'pai
十二宗徒训言,shi'er'zong'tu'xun'yan
十二宗祖,shi'er'zong'zu
史斐辣,shi'fei'la
诗歌,shi'ge
史曷尔,shi'he'er
时间,shi'jian
世界,shi'jie
十诫,shi'jie
食粮,shi'liang
石榴,shi'liu
史罗,shi'luo
史罗亚,shi'luo'ya
史孟,shi'meng
史米,shi'mi
史默红,shi'mo'hong
史默龙,shi'mo'long
史纳尔,shi'na'er
石铺地,shi'pu'di
史沙克,shi'sha'ke
施舍,shi'she
试探诱惑,shi'tan'you'huo
史特纳,shi'te'na
史托颇里,shi'tuo'po'li
侍卫,shi'wei
食物,shi'wu
饰物首饰,shi'wu'shou'shi
失信,shi'xin
史学,shi'xue
什一之物,shi'yi'zhi'wu
石油,shi'you
誓愿,shi'yuan
使者,shi'zhe
石柱,shi'zhu
狮子,shi'zi
十字记号,shi'zi'ji'hao
十字架,shi'zi'jia
手臂,shou'bi
收葡萄节,shou'pu'tao'jie
手指,shou'zhi
蔬菜,shu'cai
书法,shu'fa
赎过祭,shu'guo'ji
树胶,shu'jiao
书卷,shu'juan
叔拉米特,shu'la'mi'te
黍米,shu'mi
叔默尔,shu'mo'er
树木,shu'mu
叔能,shu'neng
术士,shu'shi
叔提雅人,shu'ti'ya'ren
书信,shu'xin
数字,shu'zi
赎罪,shu'zui
赎罪盖,shu'zui'gai
赎罪祭,shu'zui'ji
赎罪节,shu'zui'jie
水苍玉,shui'cang'yu
税吏,shui'li
睡眠,shui'mian
斯巴达,si'ba'da
斯德望,si'de'wang
斯多噶派,si'duo'ga'pai
斯盖瓦,si'gai'wa
死海,si'hai
死海文件,si'hai'wen'jian
司祭城,si'ji'cheng
司祭大司祭,si'ji'da'si'ji
司祭法典,si'ji'fa'dian
斯米纳,si'mi'na
死人复活,si'ren'fu'huo
四散的以民,si'san'de'yi'min
四书,si'shu
斯塔狄,si'ta'di
斯塔辉,si'ta'hui
斯塔特,si'ta'te
斯特法纳,si'te'fa'na
死亡,si'wang
私欲,si'yu
松树,song'shu
诵谕,song'yu
稣尔,su'er
苏合香,su'he'xiang
素祭,su'ji
稣基因人,su'ji'yin'ren
稣苛特,su'ke'te
稣苛特贝诺特,su'ke'te'bei'nuo'te
苏美人,su'mei'ren
宿命论,su'ming'lun
稣撒,su'sa
苏撒纳,su'sa'na
索多玛,suo'duo'ma
索福尼亚,suo'fu'ni'ya
索福尼亚书,suo'fu'ni'ya'shu
索帕特尔,suo'pa'te'er
索斯塔托,suo'si'ta'tuo
索斯特乃,suo'si'te'nai
索息帕托,suo'xi'pa'tuo
塔贝耳,ta'bei'er
塔彼达,ta'bi'da
塔德摩尔,ta'de'mo'er
塔尔古木,ta'er'gu'mu
塔耳慕得,ta'er'mu'de
塔尔史士,ta'er'shi'shi
塔尔索,ta'er'suo
塔尔塔克,ta'er'ta'ke
塔尔堂,ta'er'tang
塔黑培乃斯,ta'hei'pei'nai'si
塔冷通,ta'leng'tong
塔里塔古木,ta'li'ta'gu'mu
塔玛尔,ta'ma'er
塔慕次,ta'mu'ci
塔纳客,ta'na'ke
塔纳特史罗,ta'na'te'shi'luo
塔尼斯,ta'ni'si
塔宁,ta'ning
塔普亚,ta'pu'ya
太贝特,tai'bei'te
太古史,tai'gu'shi
太阳城,tai'yang'cheng
太阳日头,tai'yang'ri'tou
太阳神,tai'yang'shen
瘫痪,tan'huan
贪婪,tan'lan
檀香木,tan'xiang'mu
探子,tan'zi
塘鹅,tang'e
陶工,tao'gong
陶器,tao'qi
特贝兹,te'bei'zi
特尔爵,te'er'jue
特尔突罗,te'er'tu'luo
特刻耳,te'ke'er
特辣曷尼,te'la'he'ni
特辣黑,te'la'hei
特黎费纳,te'li'fei'na
特黎丰,te'li'feng
特黎佛撒,te'li'fo'sa
特黎颇里,te'li'po'li
特洛阿,te'luo'a
特洛斐摩,te'luo'fei'mo
特洛基良,te'luo'ji'liang
特玛,te'ma
特玛赫,te'ma'he
特曼,te'man
特乌达,te'wu'da
忒辣芬,tei'la'fen
提贝尼,ti'bei'ni
提庇黎雅,ti'bi'li'ya
提庇留,ti'bi'liu
提达耳,ti'da'er
提尔哈卡,ti'er'ha'ka
提尔匝,ti'er'za
提斐撒,ti'fei'sa
提革拉特丕肋色尔,ti'ge'la'te'pi'lei'se'er
提贡,ti'gong
提刻瓦,ti'ke'wa
提辣斯,ti'la'si
提郎诺,ti'lang'nuo
提洛,ti'luo
提孟,ti'meng
题铭,ti'ming
提默纳,ti'mo'na
提默纳达,ti'mo'na'da
提默纳赫勒斯,ti'mo'na'he'le'si
提默纳黑,ti'mo'na'hei
提默纳特色辣黑,ti'mo'na'te'se'la'hei
提摩太,ti'mo'tai
提市贝,ti'shi'bei
提斯贝,ti'si'bei
提突玛尼,ti'tu'ma'ni
提希苛,ti'xi'ke
提雅提辣,ti'ya'ti'la
体育场,ti'yu'chang
天秤,tian'cheng
天国,tian'guo
天后,tian'hou
天上万象,tian'shang'wan'xiang
天使,tian'shi
天主,tian'zhu
天主的羔羊,tian'zhu'de'gao'yang
天主的名字,tian'zhu'de'ming'zi
天主的全副武装,tian'zhu'de'quan'fu'wu'zhuang
天主的山,tian'zhu'de'shan
天主的使者,tian'zhu'de'shi'zhe
天主的照顾,tian'zhu'de'zhao'gu
天主经,tian'zhu'jing
