阿爸,a'ba
大卫又求问,da'wei'you'qiu'wen
大卫又说,da'wei'you'shuo
大卫又问他说,da'wei'you'wen'ta'shuo
大卫与千夫长,da'wei'yu'qian'fu'chang
大卫与他同房,da'wei'yu'ta'tong'fang
大卫早晨起来,da'wei'zao'chen'qi'lai
大卫照常弹琴,da'wei'zhao'chang'tan'qin
大卫指着他说,da'wei'zhi'zhe'ta'shuo
大卫住在保障里,da'wei'zhu'zai'bao'zhang'li
大卫住在旷野,da'wei'zhu'zai'kuang'ye
大卫作哀歌,da'wei'zuo'ai'ge
大卫作这训诲诗,da'wei'zuo'zhe'xun'hui'shi
打我的脸羞辱我,da'wo'de'lian'xiu'ru'wo
大显愚妄,da'xian'yu'wang
大享安逸,da'xiang'an'yi
大享亨通,da'xiang'heng'tong
大小都在那里,da'xiao'dou'zai'na'li
大小活物都有,da'xiao'huo'wu'dou'you
大行杀戮,da'xing'sha'lu
打印的戒指,da'yin'de'jie'zhi
答应的,da'ying'de
大英雄何竟死亡,da'ying'xiong'he'jing'si'wang
大有慈爱,da'you'ci'ai
大有慈悲,da'you'ci'bei
大有聪明,da'you'cong'ming
大有快乐,da'you'kuai'le
大有力量,da'you'li'liang
大有能力,da'you'neng'li
大有能力的主,da'you'neng'li'de'zhu
大有平安,da'you'ping'an
大有荣耀,da'you'rong'yao
大有荣耀和威严,da'you'rong'yao'he'wei'yan
大有信心,da'you'xin'xin
大有喧哗的城,da'you'xuan'hua'de'cheng
大有倚靠,da'you'yi'kao
打鱼的必哀哭,da'yu'de'bi'ai'ku
大鱼和一切深洋,da'yu'he'yi'qie'shen'yang
达与以弗所,da'yu'yi'fu'suo
大哉,da'zai
搭在他的肩上,da'zai'ta'de'jian'shang
打在他身上,da'zai'ta'shen'shang
大遭破坏,da'zao'po'huai
打仗的时候,da'zhang'de'shi'hou
打仗要凭智谋,da'zhang'yao'ping'zhi'mou
大张嘴的,da'zhang'zui'de
打折他们的骨头,da'zhe'ta'men'de'gu'tou
大众都喜悦这话,da'zhong'dou'xi'yue'zhe'hua
带到巴比伦,dai'dao'ba'bi'lun
带到巴比伦去,dai'dao'ba'bi'lun'qu
带到大马色去,dai'dao'da'ma'se'qu
带到会幕前,dai'dao'hui'mu'qian
带到祭司长那里,dai'dao'ji'si'zhang'na'li
带到了,dai'dao'le
带到坛前,dai'dao'tan'qian
带到我这里来,dai'dao'wo'zhe'li'lai
带到无人之地,dai'dao'wu'ren'zhi'di
带到锡安,dai'dao'xi'an
带到橡树下,dai'dao'xiang'shu'xia
带到耶路撒冷,dai'dao'ye'lu'sa'leng
带回家去,dai'hui'jia'qu
带回许多的掠物,dai'hui'xu'duo'de'lue'wu
带回自己的城里,dai'hui'zi'ji'de'cheng'li
带极多的军装来,dai'ji'duo'de'jun'zhuang'lai
戴金饰,dai'jin'shi
带进营楼去,dai'jin'ying'lou'qu
带来归我,dai'lai'gui'wo
带来吞吃罢,dai'lai'tun'chi'ba
带领军兵同去,dai'ling'jun'bing'tong'qu
带领五十人去,dai'ling'wu'shi'ren'qu
带卯的铜座四个,dai'mao'de'tong'zuo'si'ge
带卯的座,dai'mao'de'zuo
带卯的座叁个,dai'mao'de'zuo'san'ge
带卯的座十个,dai'mao'de'zuo'shi'ge
带卯的座四个,dai'mao'de'zuo'si'ge
带你的淫乱,dai'ni'de'yin'luan
待仆人也是一理,dai'pu'ren'ye'shi'yi'li
代求,dai'qiu
待人有恩,dai'ren'you'en
戴鵀与蝙蝠,dai'ren'yu'bian'fu
带入内院,dai'ru'nei'yuan
带上光明的兵器,dai'shang'guang'ming'de'bing'qi
带他出去,dai'ta'chu'qu
带他去见扫罗,dai'ta'qu'jian'sao'luo
带他下到迦萨,dai'ta'xia'dao'jia'sa
代替灰尘,dai'ti'hui'chen
代替蒺藜,dai'ti'ji'li
代替荆棘,dai'ti'jing'ji
代替所受的羞辱,dai'ti'suo'shou'de'xiu'ru
代替他的儿子,dai'ti'ta'de'er'zi
代替瓦实提,dai'ti'wa'shi'ti
代替以色列人,dai'ti'yi'se'lie'ren
代替约押,dai'ti'yue'ya
待我残忍,dai'wo'can'ren
带我到你的圣山,dai'wo'dao'ni'de'sheng'shan
带我而去,dai'wo'er'qu
带耶稣去的时候,dai'ye'su'qu'de'shi'hou
戴在额上为经文,dai'zai'e'shang'wei'jing'wen
戴在他头上,dai'zai'ta'tou'shang
带在胸前,dai'zai'xiong'qian
戴在约瑟的手上,dai'zai'yue'se'de'shou'shang
带着被,dai'zhe'bei
戴着荆棘冠冕,dai'zhe'jing'ji'guan'mian
带着两个妻子,dai'zhe'liang'ge'qi'zi
带着两个人,dai'zhe'liang'ge'ren
带着妾起身走了,dai'zhe'qie'qi'shen'zou'le
带着瘸子,dai'zhe'que'zi
带着食物去了,dai'zhe'shi'wu'qu'le
带着五个大麦饼,dai'zhe'wu'ge'da'mai'bing
带着五个使女,dai'zhe'wu'ge'shi'nv
带着一个仆人,dai'zhe'yi'ge'pu'ren
带着一同往来,dai'zhe'yi'tong'wang'lai
但把膳长挂起来,dan'ba'shan'chang'gua'qi'lai
但保惠师,dan'bao'hui'shi
但被数的人中,dan'bei'shu'de'ren'zhong
但必判断他的民,dan'bi'pan'duan'ta'de'min
但必作道上的蛇,dan'bi'zuo'dao'shang'de'she
但遍地上都是水,dan'bian'di'shang'dou'shi'shui
但别人说,dan'bie'ren'shuo
但不都有益处,dan'bu'dou'you'yi'chu
但不都造就人,dan'bu'dou'zao'jiu'ren
但不多几日,dan'bu'duo'ji'ri
但不可办女子,dan'bu'ke'ban'nv'zi
但不可毁坏净尽,dan'bu'ke'hui'huai'jing'jin
但不如他祖大卫,dan'bu'ru'ta'zu'da'wei
但不至于永远,dan'bu'zhi'yu'yong'yuan
但差役到了,dan'chai'yi'dao'le
但大卫起誓说,dan'da'wei'qi'shi'shuo
单单地事奉他,dan'dan'di'shi'feng'ta
担当了多人的罪,dan'dang'le'duo'ren'de'zui
担当他们的罪孽,dan'dang'ta'men'de'zui'nie
担当我们的疾病,dan'dang'wo'men'de'ji'bing
担当罪孽,dan'dang'zui'nie
但到了禧年,dan'dao'le'xi'nian
但的儿子是户伸,dan'de'er'zi'shi'hu'shen
但得智慧指教,dan'de'zhi'hui'zhi'jiao
但的众子,dan'de'zhong'zi
但恶人仍必行恶,dan'e'ren'reng'bi'xing'e
但法老说,dan'fa'lao'shuo
但法利赛人听见,dan'fa'li'sai'ren'ting'jian
但风吹过,dan'feng'chui'guo
但各人被试探,dan'ge'ren'bei'shi'tan
但和伦人参巴拉,dan'he'lun'ren'shen'ba'la
但后来,dan'hou'lai
但基督为儿子,dan'ji'du'wei'er'zi
但祭司讲的律法,dan'ji'si'jiang'de'lv'fa
但祭司撒督,dan'ji'si'sa'du
但祭司太少,dan'ji'si'tai'shao
但见一个海湾,dan'jian'yi'ge'hai'wan
但将国赐给约兰,dan'jiang'guo'ci'gei'yue'lan
但搅扰你们的,dan'jiao'rao'ni'men'de
但借给你弟兄,dan'jie'gei'ni'di'xiong
淡酒浓酒都不喝,dan'jiu'nong'jiu'dou'bu'he
但居上不居下,dan'ju'shang'bu'ju'xia
但恐怕触犯,dan'kong'pa'chu'fan
但夸口的,dan'kua'kou'de
但邻舍来到,dan'lin'she'lai'dao
但罗得迟延不走,dan'luo'de'chi'yan'bu'zou
弹美琴与瑟,dan'mei'qin'yu'se
但没有律法,dan'mei'you'lv'fa
但摩西的手发沉,dan'mo'xi'de'shou'fa'chen
但摩西躲避法老,dan'mo'xi'duo'bi'fa'lao
但哪,dan'na
但那渐旧渐衰的,dan'na'jian'jiu'jian'shuai'de
但那日子,dan'na'ri'zi
但那软弱的,dan'na'ruan'ruo'de
但那擅敢行事的,dan'na'shan'gan'xing'shi'de
但那赦免少的,dan'na'she'mian'shao'de
但那些,dan'na'xie
但你的仆人,dan'ni'de'pu'ren
但你放纵情欲,dan'ni'fang'zong'qing'yu
但你们不可这样,dan'ni'men'bu'ke'zhe'yang
但你们的麻烦,dan'ni'men'de'ma'fan
但你们的妻子,dan'ni'men'de'qi'zi
但你们可以放心,dan'ni'men'ke'yi'fang'xin
但你们若归向我,dan'ni'men'ruo'gui'xiang'wo
但你们要谨慎,dan'ni'men'yao'jin'shen
但你们已经有的,dan'ni'men'yi'jing'you'de
但你们有个规矩,dan'ni'men'you'ge'gui'ju
但你是圣洁的,dan'ni'shi'sheng'jie'de
但你所学习的,dan'ni'suo'xue'xi'de
但你要享大寿数,dan'ni'yao'xiang'da'shou'shu
但年老的时候,dan'nian'lao'de'shi'hou
但女孩子中,dan'nv'hai'zi'zhong
但女人有长头发,dan'nv'ren'you'zhang'tou'fa
但起假誓,dan'qi'jia'shi
但穷人朋友远离,dan'qiong'ren'peng'you'yuan'li
但全会众说,dan'quan'hui'zhong'shuo
但人对米迦说,dan'ren'dui'mi'jia'shuo
但忍耐也当成功,dan'ren'nai'ye'dang'cheng'gong
但人死亡而消灭,dan'ren'si'wang'er'xiao'mie
但人在,dan'ren'zai
但日子将到,dan'ri'zi'jiang'dao
但如今,dan'ru'jin
但如今他应许说,dan'ru'jin'ta'ying'xu'shuo
但神斥责他们,dan'shen'chi'ze'ta'men
但神配搭这身子,dan'shen'pei'da'zhe'shen'zi
但神已经指示我,dan'shen'yi'jing'zhi'shi'wo
但是祭司察看,dan'shi'ji'si'cha'kan
但是诫命来到,dan'shi'jie'ming'lai'dao
但是收生婆敬畏,dan'shi'shou'sheng'po'jing'wei
但是为我自己,dan'shi'wei'wo'zi'ji
但属灵的不在先,dan'shu'ling'de'bu'zai'xian
但书珊的犹大人,dan'shu'shan'de'you'da'ren
单说凶言,dan'shuo'xiong'yan
单说凶言么,dan'shuo'xiong'yan'me
但所罗巴伯,dan'suo'luo'ba'bo
但所剩下的祭肉,dan'suo'sheng'xia'de'ji'rou
但所争论的,dan'suo'zheng'lun'de
但他被迁移,dan'ta'bei'qian'yi
但他必被救出来,dan'ta'bi'bei'jiu'chu'lai
但他得洁净以后,dan'ta'de'jie'jing'yi'hou
担他们主的工作,dan'ta'men'zhu'de'gong'zuo
但它任意而行,dan'ta'ren'yi'er'xing
但他若不洗衣服,dan'ta'ruo'bu'xi'yi'fu
但他为得洁净,dan'ta'wei'de'jie'jing
但他心高气傲,dan'ta'xin'gao'qi'ao
但他心里没有根,dan'ta'xin'li'mei'you'gen
但他有怜悯,dan'ta'you'lian'min
但他越发嘱咐,dan'ta'yue'fa'zhu'fu
但他终必沉沦,dan'ta'zhong'bi'chen'lun
但王的损失,dan'wang'de'sun'shi
但未受割礼的,dan'wei'shou'ge'li'de
但为小狮子,dan'wei'xiao'shi'zi
但我对你们说过,dan'wo'dui'ni'men'shuo'guo
但我发言,dan'wo'fa'yan
但我复活以后,dan'wo'fu'huo'yi'hou
但我父亲的,dan'wo'fu'qin'de
但我告诉你们,dan'wo'gao'su'ni'men
但我们的,dan'wo'men'de
但我们既有信心,dan'wo'men'ji'you'xin'xin
但我们知道,dan'wo'men'zhi'dao
但我亲近,dan'wo'qin'jin
但我认识他,dan'wo'ren'shi'ta
但我如聋子不听,dan'wo'ru'long'zi'bu'ting
但我是不得已的,dan'wo'shi'bu'de'yi'de
但我是虫,dan'wo'shi'chong
但我是幼童,dan'wo'shi'you'tong
但我说,dan'wo'shuo
但我所看顾的,dan'wo'suo'kan'gu'de
但我想,dan'wo'xiang
但我信不足,dan'wo'xin'bu'zu
但我样样都有,dan'wo'yang'yang'dou'you
但我要使,dan'wo'yao'shi
但我要宣扬,dan'wo'yao'xuan'yang
但我要倚靠你,dan'wo'yao'yi'kao'ni
但我要再见你们,dan'wo'yao'zai'jian'ni'men
但我也有聪明,dan'wo'ye'you'cong'ming
但我因敬畏,dan'wo'yin'jing'wei
但我在肉身活着,dan'wo'zai'rou'shen'huo'zhe
但我知道,dan'wo'zhi'dao
但我专心祈祷,dan'wo'zhuan'xin'qi'dao
但无论那一件,dan'wu'lun'na'yi'jian
但无论是我们,dan'wu'lun'shi'wo'men
但误杀人的,dan'wu'sha'ren'de
但现今,dan'xian'jin
但现在,dan'xian'zai
但现在耶和华说,dan'xian'zai'ye'he'hua'shuo
但心中没有根,dan'xin'zhong'mei'you'gen
但寻不出法子来,dan'xun'bu'chu'fa'zi'lai
但要凡事察验,dan'yao'fan'shi'cha'yan
但要叫你们知道,dan'yao'jiao'ni'men'zhi'dao
但要免淫乱的事,dan'yao'mian'yin'luan'de'shi
单要事奉他,dan'yao'shi'feng'ta
但耶和华如此说,dan'ye'he'hua'ru'ci'shuo
但耶和华指示我,dan'ye'he'hua'zhi'shi'wo
但夜间,dan'ye'jian
但耶稣对他们说,dan'ye'su'dui'ta'men'shuo
但也有的说,dan'ye'you'de'shuo
但依从你的话,dan'yi'cong'ni'de'hua
但以东人,dan'yi'dong'ren
但以理,dan'yi'li
但以理啊,dan'yi'li'a
但以理对王说,dan'yi'li'dui'wang'shuo
但以理还在,dan'yi'li'hai'zai
但以理求王,dan'yi'li'qiu'wang
但以理说,dan'yi'li'shuo
但以理通达这事,dan'yi'li'tong'da'zhe'shi
但以理在其中,dan'yi'li'zai'qi'zhong
但一切永献的,dan'yi'qie'yong'xian'de
但以色列人说,dan'yi'se'lie'ren'shuo
但因不义,dan'yin'bu'yi
但因他所起的誓,dan'yin'ta'suo'qi'de'shi
但用杖打小茴香,dan'yong'zhang'da'xiao'hui'xiang
但有锉可以锉铲,dan'you'cuo'ke'yi'cuo'chan
但有些匪徒说,dan'you'xie'fei'tu'shuo
但有一大帅,dan'you'yi'da'shuai
但有一件,dan'you'yi'jian
但有一件事,dan'you'yi'jian'shi
但与主联合的,dan'yu'zhu'lian'he'de
但愿赐平安的神,dan'yuan'ci'ping'an'de'shen
但愿从那昔在,dan'yuan'cong'na'xi'zai
但愿荣耀,dan'yuan'rong'yao
但愿荣耀归于神,dan'yuan'rong'yao'gui'yu'shen
但愿颂赞,dan'yuan'song'zan
但愿他在教会中,dan'yuan'ta'zai'jiao'hui'zhong
但愿我的头为水,dan'yuan'wo'de'tou'wei'shui
但愿我行事坚定,dan'yuan'wo'xing'shi'jian'ding
但愿亚伯拉罕的,dan'yuan'ya'bo'la'han'de
但愿羊毛是干的,dan'yuan'yang'mao'shi'gan'de
但愿尊贵,dan'yuan'zun'gui
但约兰王的女儿,dan'yue'lan'wang'de'nv'er
但云彩收上去,dan'yun'cai'shou'shang'qu
但在教会中,dan'zai'jiao'hui'zhong
但在那蒙召的,dan'zai'na'meng'zhao'de
但在人里面有灵,dan'zai'ren'li'mian'you'ling
但在神面前,dan'zai'shen'mian'qian
但这次所要的,dan'zhe'ci'suo'yao'de
但这女子的本家,dan'zhe'nv'zi'de'ben'jia
但这事成就,dan'zhe'shi'cheng'jiu
但这事若是真的,dan'zhe'shi'ruo'shi'zhen'de
但这些国民的城,dan'zhe'xie'guo'min'de'cheng
但这支派,dan'zhe'zhi'pai
担着罪孽的百姓,dan'zhe'zui'nie'de'bai'xing
但支派,dan'zhi'pai
但知身上疼痛,dan'zhi'shen'shang'teng'tong
但知做梦,dan'zhi'zuo'meng
但众女子中,dan'zhong'nv'zi'zhong
但众人知道了,dan'zhong'ren'zhi'dao'le
但种上以后,dan'zhong'shang'yi'hou
但主是信实的,dan'zhu'shi'xin'shi'de
但住帐棚,dan'zhu'zhang'peng
但自己更是热心,dan'zi'ji'geng'shi're'xin
但自己说,dan'zi'ji'shuo
但子孙的后代,dan'zi'sun'de'hou'dai
但遵行他的道,dan'zun'xing'ta'de'dao
但作先知讲道的,dan'zuo'xian'zhi'jiang'dao'de
当爱你的邻舍,dang'ai'ni'de'lin'she
当按所定的日期,dang'an'suo'ding'de'ri'qi
当安息日,dang'an'xi'ri
当拜主你的神,dang'bai'zhu'ni'de'shen
当侧耳而听,dang'ce'er'er'ting
当称谢耶和华,dang'cheng'xie'ye'he'hua
当初,dang'chu
当除掉冠,dang'chu'diao'guan
当传扬颂赞说,dang'chuan'yang'song'zan'shuo
当传扬在雅各家,dang'chuan'yang'zai'ya'ge'jia
当春雨的时候,dang'chun'yu'de'shi'hou
当存智慧,dang'cun'zhi'hui
当得粮的,dang'de'liang'de
当得平安的人,dang'de'ping'an'de'ren
当得税的,dang'de'shui'de
当对,dang'dui
当复活的时候,dang'fu'huo'de'shi'hou
当感谢他,dang'gan'xie'ta
当恭敬的,dang'gong'jing'de
当够了罢,dang'gou'le'ba
当归向我们的,dang'gui'xiang'wo'men'de
当归向耶和华,dang'gui'xiang'ye'he'hua
当纪念安息日,dang'ji'nian'an'xi'ri
当纪念出埃及后,dang'ji'nian'chu'ai'ji'hou
当纪念造你的主,dang'ji'nian'zao'ni'de'zhu
当将公牛犊两只,dang'jiang'gong'niu'du'liang'zhi
当将荣耀归给他,dang'jiang'rong'yao'gui'gei'ta
当节的日子不可,dang'jie'de'ri'zi'bu'ke
当惧怕的,dang'ju'pa'de
当来向他歌唱,dang'lai'xiang'ta'ge'chang
当连床将他抬来,dang'lian'chuang'jiang'ta'tai'lai
当明白,dang'ming'bai
当那日,dang'na'ri
当那日子,dang'na'ri'zi
当那时,dang'na'shi
当那时候,dang'na'shi'hou
当那天晚上,dang'na'tian'wan'shang
当那些日子,dang'na'xie'ri'zi
当那夜,dang'na'ye
当那一天,dang'na'yi'tian
当那一夜,dang'na'yi'ye
当你掌权的日子,dang'ni'zhang'quan'de'ri'zi
当年,dang'nian
当年七月初十日,dang'nian'qi'yue'chu'shi'ri
当奴才待他,dang'nu'cai'dai'ta
当挪亚六百岁,dang'nuo'ya'liu'bai'sui
挡牌交给百夫长,dang'pai'jiao'gei'bai'fu'zhang
当日,dang'ri
当日禁食,dang'ri'jin'shi
当日就夺了城,dang'ri'jiu'duo'le'cheng
当日就废弃了,dang'ri'jiu'fei'qi'le
当日就消灭了,dang'ri'jiu'xiao'mie'le
当日摩西起誓说,dang'ri'mo'xi'qi'shi'shuo
当日杀毙的人,dang'ri'sha'bi'de'ren
当日他们到摩西,dang'ri'ta'men'dao'mo'xi
当如何待他呢,dang'ru'he'dai'ta'ne
当扫罗的时候,dang'sao'luo'de'shi'hou
当审判的日子,dang'shen'pan'de'ri'zi
当审判的时候,dang'shen'pan'de'shi'hou
当时,dang'shi
当时不觉得快乐,dang'shi'bu'jue'de'kuai'le
当时都点了数目,dang'shi'dou'dian'le'shu'mu
当时进入方舟,dang'shi'jin'ru'fang'zhou
当时亚扪人聚集,dang'shi'ya'men'ren'ju'ji
当时约书亚来到,dang'shi'yue'shu'ya'lai'dao
当收割的时候,dang'shou'ge'de'shi'hou
当受极大的赞美,dang'shou'ji'da'de'zan'mei
当受敬畏,dang'shou'jing'wei
当收拾你的财物,dang'shou'shi'ni'de'cai'wu
当速速遵行,dang'su'su'zun'xing
当他常束的腰带,dang'ta'chang'shu'de'yao'dai
当他发怒的日子,dang'ta'fa'nu'de'ri'zi
当他进内院,dang'ta'jin'nei'yuan
当他来的时候,dang'ta'lai'de'shi'hou
当他们眼前,dang'ta'men'yan'qian
当他往上去,dang'ta'wang'shang'qu
当套车下去,dang'tao'che'xia'qu
当天,dang'tian
当听,dang'ting
当听我的话,dang'ting'wo'de'hua
当听我说,dang'ting'wo'shuo
当听我言,dang'ting'wo'yan
当听耶和华的话,dang'ting'ye'he'hua'de'hua
当听这话,dang'ting'zhe'hua
当听这约的话,dang'ting'zhe'yue'de'hua
当同你所爱的妻,dang'tong'ni'suo'ai'de'qi
当为扫罗哭号,dang'wei'sao'luo'ku'hao
当乌西雅,dang'wu'xi'ya
当希律王的时候,dang'xi'lv'wang'de'shi'hou
当下,dang'xia
当下欢喜领受,dang'xia'huan'xi'ling'shou
当下门徒回来,dang'xia'men'tu'hui'lai
当下耶稣说,dang'xia'ye'su'shuo
当献上公义的祭,dang'xian'shang'gong'yi'de'ji
当献上甚么呢,dang'xian'shang'shen'me'ne
当向前直观,dang'xiang'qian'zhi'guan
当象智慧人,dang'xiang'zhi'hui'ren
当孝敬父母,dang'xiao'jing'fu'mu
当信主耶稣,dang'xin'zhu'ye'su
当许多人聚集,dang'xu'duo'ren'ju'ji
当寻求公义谦卑,dang'xun'qiu'gong'yi'qian'bei
当扬声欢呼,dang'yang'sheng'huan'hu
当夜,dang'ye
当夜大卫逃走,dang'ye'da'wei'tao'zou
当夜就起身走了,dang'ye'jiu'qi'shen'zou'le
当夜我出了谷门,dang'ye'wo'chu'le'gu'men
当以利亚的时候,dang'yi'li'ya'de'shi'hou
当以利亚实,dang'yi'li'ya'shi
当以圣洁的,dang'yi'sheng'jie'de
当以嘴亲子,dang'yi'zui'qin'zi
当用各样的智慧,dang'yong'ge'yang'de'zhi'hui
当用何法捆绑你,dang'yong'he'fa'kun'bang'ni
当用诗章,dang'yong'shi'zhang
当犹大王乌西雅,dang'you'da'wang'wu'xi'ya
当犹大王约坦,dang'you'da'wang'yue'tan
当有人将门关闭,dang'you'ren'jiang'men'guan'bi
当有圣会,dang'you'sheng'hui
当预备食物,dang'yu'bei'shi'wu
当远离虚假的事,dang'yuan'li'xu'jia'de'shi
当月朔,dang'yue'shuo
当灾祸的日子,dang'zai'huo'de'ri'zi
当在我面前静默,dang'zai'wo'mian'qian'jing'mo
当着百姓办他,dang'zhe'bai'xing'ban'ta
当这日,dang'zhe'ri
当指着主夸口,dang'zhi'zhe'zhu'kua'kou
当止住怒气,dang'zhi'zhu'nu'qi
当中有谷,dang'zhong'you'gu
挡住那追赶我的,dang'zhu'na'zhui'gan'wo'de
当主日,dang'zhu'ri
当壮胆,dang'zhuang'dan
当尊,dang'zun
当尊耶和华为大,dang'zun'ye'he'hua'wei'da
当做的事,dang'zuo'de'shi
当作燔祭,dang'zuo'fan'ji
当作火柴,dang'zuo'huo'chai
当作活祭,dang'zuo'huo'ji
当作极美的香气,dang'zuo'ji'mei'de'xiang'qi
当作量度的杖,dang'zuo'liang'du'de'zhang
当作掳物,dang'zuo'lu'wu
当作剃头刀,dang'zuo'ti'tou'dao
当作永得的分,dang'zuo'yong'de'de'fen
刀啊,dao'a
倒爱黑暗,dao'ai'hei'an
到巴比伦去,dao'ba'bi'lun'qu
到百姓那里,dao'bai'xing'na'li
到傍晚的时候,dao'bang'wan'de'shi'hou
到被掳的人那里,dao'bei'lu'de'ren'na'li
到被杀的人那里,dao'bei'sha'de'ren'na'li
刀必杀戮你,dao'bi'sha'lu'ni
刀兵,dao'bing
刀兵攻击我们,dao'bing'gong'ji'wo'men
到伯大衮,dao'bo'da'gun
到伯墨哈,dao'bo'mo'ha
到伯特利,dao'bo'te'li
到伯特利去求问,dao'bo'te'li'qu'qiu'wen
到伯以墨和尼业,dao'bo'yi'mo'he'ni'ye
倒不如变作愚拙,dao'bu'ru'bian'zuo'yu'zhuo
倒不如不娶,dao'bu'ru'bu'qu
倒不如嫁娶为妙,dao'bu'ru'jia'qu'wei'miao
倒不如赦免他,dao'bu'ru'she'mian'ta
道成了肉身,dao'cheng'le'rou'shen
到城里大街小巷,dao'cheng'li'da'jie'xiao'xiang
倒出来,dao'chu'lai
倒出来给众人吃,dao'chu'lai'gei'zhong'ren'chi
到处流行,dao'chu'liu'xing
刀出鞘,dao'chu'qiao
倒出他的烈怒,dao'chu'ta'de'lie'nu
倒出他们,dao'chu'ta'men
到处宣传福音,dao'chu'xuan'chuan'fu'yin
到处治病,dao'chu'zhi'bing
倒从别处爬进去,dao'cong'bie'chu'pa'jin'qu
刀从鞘内掉出来,dao'cong'qiao'nei'diao'chu'lai
到大路上,dao'da'lu'shang
到大卫年间,dao'da'wei'nian'jian
捣得粉碎,dao'de'fen'sui
倒第二次,dao'di'er'ci
到第二日早晨,dao'di'er'ri'zao'chen
到第六天,dao'di'liu'tian
到第七日,dao'di'qi'ri
到第七日为止,dao'di'qi'ri'wei'zhi
到第七天,dao'di'qi'tian
到第七天逼着他,dao'di'qi'tian'bi'zhe'ta
倒第叁次,dao'di'san'ci
到第叁年,dao'di'san'nian
到第叁日,dao'di'san'ri
到第叁天,dao'di'san'tian
到底是为谁呢,dao'di'shi'wei'shui'ne
到底是要看甚么,dao'di'shi'yao'kan'shen'me
到第四天,dao'di'si'tian
到第五天,dao'di'wu'tian
到二千叁百日,dao'er'qian'san'bai'ri
刀二十九把,dao'er'shi'jiu'ba
到发大水的时候,dao'fa'da'shui'de'shi'hou
倒凡事忍受,dao'fan'shi'ren'shou
到复兴的时候,dao'fu'xing'de'shi'hou
祷告,dao'gao
到高处去哭泣,dao'gao'chu'qu'ku'qi
祷告的时候,dao'gao'de'shi'hou
祷告感谢,dao'gao'gan'xie
祷告更加恳切,dao'gao'geng'jia'ken'qie
祷告甚么,dao'gao'shen'me
祷告说,dao'gao'shuo
祷告他说,dao'gao'ta'shuo
祷告完了,dao'gao'wan'le
祷告我,dao'gao'wo
祷告要恒切,dao'gao'yao'heng'qie
祷告耶和华说,dao'gao'ye'he'hua'shuo
到割麦子的时候,dao'ge'mai'zi'de'shi'hou
到宫里去了,dao'gong'li'qu'le
到古列王元年,dao'gu'lie'wang'yuan'nian
到过犹大伯利恒,dao'guo'you'da'bo'li'heng
到怀我者的内室,dao'huai'wo'zhe'de'nei'shi
到黄昏的时候,dao'huang'hun'de'shi'hou
到荒野之地死亡,dao'huang'ye'zhi'di'si'wang
到会幕门口,dao'hui'mu'men'kou
到会幕这里,dao'hui'mu'zhei'li
倒灰之所,dao'hui'zhi'suo
到基甸那里,dao'ji'dian'na'li
到吉甲加增罪过,dao'ji'jia'jia'zeng'zui'guo
到加拿河,dao'jia'na'he
刀剑,dao'jian
刀剑必吞吃得饱,dao'jian'bi'tun'chi'de'bao
刀剑必追赶你,dao'jian'bi'zhui'gan'ni
刀剑发光,dao'jian'fa'guang
刀剑和饥荒,dao'jian'he'ji'huang
刀剑哪,dao'jian'na
刀剑使人丧子,dao'jian'shi'ren'sang'zi
到降罚的日子,dao'jiang'fa'de'ri'zi
倒嚼的走兽,dao'jiao'de'zou'shou
到今日还在,dao'jin'ri'hai'zai
道就是神,dao'jiu'shi'shen
倒觉欢乐,dao'jue'huan'le
到坑中极深之处,dao'keng'zhong'ji'shen'zhi'chu
倒空他的器皿,dao'kong'ta'de'qi'min
到库房以下,dao'ku'fang'yi'xia
到旷野地方去,dao'kuang'ye'di'fang'qu
到了,dao'le
到了安息日,dao'le'an'xi'ri
到了巴兰,dao'le'ba'lan
到了巴兰那里,dao'le'ba'lan'na'li
到了半夜,dao'le'ban'ye
到了北方,dao'le'bei'fang
到了比珥,dao'le'bi'er
到了伯法其,dao'le'bo'fa'qi
到了伯利恒,dao'le'bo'li'heng
到了晨更的时候,dao'le'chen'geng'de'shi'hou
到了城门,dao'le'cheng'men
到了吃饭的时候,dao'le'chi'fan'de'shi'hou
到了初一日,dao'le'chu'yi'ri
到了答比匿,dao'le'da'bi'ni
到了大卫的城,dao'le'da'wei'de'cheng
到了得撒,dao'le'de'sa
到了的时候,dao'le'de'shi'hou
到了第八日,dao'le'di'ba'ri
到了第八天,dao'le'di'ba'tian
到了第二天,dao'le'di'er'tian
到了第六个月,dao'le'di'liu'ge'yue
到了第七次,dao'le'di'qi'ci
到了第叁日,dao'le'di'san'ri
到了第叁天,dao'le'di'san'tian
到了第叁天早晨,dao'le'di'san'tian'zao'chen
到了第四代,dao'le'di'si'dai
到了定期,dao'le'ding'qi
到了东方人之地,dao'le'dong'fang'ren'zhi'di
到了粪厂门,dao'le'fen'chang'men
到了父家,dao'le'fu'jia
到了父母那里,dao'le'fu'mu'na'li
到了跟前,dao'le'gen'qian
到了谷歌大,dao'le'gu'ge'da
到了河边,dao'le'he'bian
到了何珥山,dao'le'he'er'shan
到了吉甲,dao'le'ji'jia
到了基顺河,dao'le'ji'shun'he
到了家,dao'le'jia
到了迦百农,dao'le'jia'bai'nong
到了家里,dao'le'jia'li
