阿坝,a'ba
龙里县,long'li'xian
隆林,long'lin
隆林各族自治县,long'lin'ge'zu'zi'zhi'xian
龙陵,long'ling
龙陵县,long'ling'xian
龙马潭,long'ma'tan
龙马潭区,long'ma'tan'qu
龙门,long'men
龙门县,long'men'xian
陇南,long'nan
龙南,long'nan
陇南地区,long'nan'di'qu
龙南县,long'nan'xian
龙泉,long'quan
龙泉市,long'quan'shi
龙泉驿,long'quan'yi
龙泉驿区,long'quan'yi'qu
龙沙,long'sha
龙沙区,long'sha'qu
龙山,long'shan
龙山区,long'shan'qu
龙山县,long'shan'xian
龙胜各,long'sheng'ge
龙胜各县自治区,long'sheng'ge'xian'zi'zhi'qu
龙潭,long'tan
龙潭区,long'tan'qu
龙亭,long'ting
龙亭区,long'ting'qu
龙湾,long'wan
龙湾区,long'wan'qu
龙文,long'wen
龙文区,long'wen'qu
陇西,long'xi
陇西县,long'xi'xian
陇县,long'xian
龙岩,long'yan
龙岩市,long'yan'shi
隆阳,long'yang
隆阳区,long'yang'qu
隆尧,long'yao
隆尧县,long'yao'xian
龙游,long'you
龙游县,long'you'xian
龙州,long'zhou
龙州县,long'zhou'xian
隆子,long'zi
隆子县,long'zi'xian
娄底,lou'di
娄底市,lou'di'shi
娄烦,lou'fan
娄烦县,lou'fan'xian
娄星,lou'xing
娄星区,lou'xing'qu
六安,lu'an
六安市,lu'an'shi
路北,lu'bei
路北区,lu'bei'qu
鹿城,lu'cheng
潞城,lu'cheng
鹿城区,lu'cheng'qu
潞城市,lu'cheng'shi
陆川,lu'chuan
陆川县,lu'chuan'xian
鲁甸,lu'dian
鲁甸县,lu'dian'xian
泸定,lu'ding
泸定县,lu'ding'xian
陆丰,lu'feng
禄丰,lu'feng
陆丰市,lu'feng'shi
禄丰县,lu'feng'xian
陆河,lu'he
六合,lu'he
陆河县,lu'he'xian
炉霍,lu'huo
炉霍县,lu'huo'xian
庐江,lu'jiang
庐江县,lu'jiang'xian
陆良,lu'liang
陆良县,lu'liang'xian
卢龙,lu'long
卢龙县,lu'long'xian
路南,lu'nan
路南区,lu'nan'qu
路桥,lu'qiao
路桥区,lu'qiao'qu
碌曲,lu'qu
碌曲县,lu'qu'xian
鹿泉,lu'quan
禄劝,lu'quan
鹿泉市,lu'quan'shi
禄劝彝族苗族自治县,lu'quan'yi'zu'miao'zu'zi'zhi'xian
卢森堡,lu'sen'bao
卢森堡大公国,lu'sen'bao'da'gong'guo
芦山,lu'shan
鲁山,lu'shan
庐山,lu'shan
庐山区,lu'shan'qu
芦山县,lu'shan'xian
鲁山县,lu'shan'xian
卢氏,lu'shi
卢氏县,lu'shi'xian
泸水,lu'shui
泸水县,lu'shui'xian
芦淞,lu'song
芦淞区,lu'song'qu
卢湾,lu'wan
卢湾区,lu'wan'qu
卢旺达,lu'wang'da
卢旺达共和国,lu'wang'da'gong'he'guo
芦溪,lu'xi
泸西,lu'xi
泸溪,lu'xi
潞西,lu'xi
潞西市,lu'xi'shi
芦溪县,lu'xi'xian
泸西县,lu'xi'xian
泸溪县,lu'xi'xian
泸县,lu'xian
鹿邑,lu'yi
鹿邑县,lu'yi'xian
鹿寨,lu'zhai
鹿寨县,lu'zhai'xian
泸州,lu'zhou
泸州市,lu'zhou'shi
栾城,luan'cheng
栾城县,luan'cheng'xian
栾川,luan'chuan
栾川县,luan'chuan'xian
滦南,luan'nan
滦南县,luan'nan'xian
滦平,luan'ping
滦平县,luan'ping'xian
滦县,luan'xian
略阳,lue'yang
略阳县,lue'yang'xian
轮台,lun'tai
轮台县,lun'tai'xian
珞巴族,luo'ba'zu
萝北,luo'bei
萝北县,luo'bei'xian
罗城,luo'cheng
罗城仫佬族自治县,luo'cheng'mu'lao'zu'zi'zhi'xian
洛川,luo'chuan
洛川县,luo'chuan'xian
罗甸,luo'dian
罗甸县,luo'dian'xian
罗定,luo'ding
罗定市,luo'ding'shi
漯河,luo'he
漯河市,luo'he'shi
罗湖,luo'hu
罗湖区,luo'hu'qu
洛江,luo'jiang
罗江,luo'jiang
洛江区,luo'jiang'qu
罗江县,luo'jiang'xian
洛隆,luo'long
洛龙,luo'long
洛龙区,luo'long'qu
洛隆县,luo'long'xian
罗马尼亚,luo'ma'ni'ya
洛南,luo'nan
洛南县,luo'nan'xian
洛宁,luo'ning
洛宁县,luo'ning'xian
罗平,luo'ping
罗平县,luo'ping'xian
洛浦,luo'pu
洛浦县,luo'pu'xian
罗山,luo'shan
罗山县,luo'shan'xian
罗田,luo'tian
罗田县,luo'tian'xian
洛阳,luo'yang
洛阳市,luo'yang'shi
罗源,luo'yuan
罗源县,luo'yuan'xian
洛扎,luo'zha
洛扎县,luo'zha'xian
罗庄,luo'zhuang
罗庄区,luo'zhuang'qu
绿春,lv'chun
绿春县,lv'chun'xian
吕梁,lv'liang
吕梁地区,lv'liang'di'qu
旅顺口,lv'shun'kou
旅顺口区,lv'shun'kou'qu
绿园,lv'yuan
绿园区,lv'yuan'qu
马鞍山,ma'an'shan
马鞍山市,ma'an'shan'shi
马边,ma'bian
马边彝族自治县,ma'bian'yi'zu'zi'zhi'xian
麻城,ma'cheng
麻城市,ma'cheng'shi
马村,ma'cun
马村区,ma'cun'qu
马达加斯加,ma'da'jia'si'jia
马达加斯加共和国,ma'da'jia'si'jia'gong'he'guo
玛多,ma'duo
玛多县,ma'duo'xian
马尔代夫,ma'er'dai'fu
马尔代夫共和国,ma'er'dai'fu'gong'he'guo
马尔康,ma'er'kang
马尔康县,ma'er'kang'xian
马耳他,ma'er'ta
马尔他,ma'er'ta
马耳他共和国,ma'er'ta'gong'he'guo
马尔维纳斯群岛,ma'er'wei'na'si'qun'dao
马关,ma'guan
马关县,ma'guan'xian
麻江,ma'jiang
麻江县,ma'jiang'xian
马拉维,ma'la'wei
马拉维共和国,ma'la'wei'gong'he'guo
马来西亚,ma'lai'xi'ya
马里,ma'li
马里共和国,ma'li'gong'he'guo
麻栗坡,ma'li'po
麻栗坡县,ma'li'po'xian
马龙,ma'long
马龙县,ma'long'xian
玛纳斯,ma'na'si
玛纳斯县,ma'na'si'xian
马其顿共和国,ma'qi'dun'gong'he'guo
玛沁,ma'qin
玛沁县,ma'qin'xian
玛曲,ma'qu
玛曲县,ma'qu'xian
马山,ma'shan
麻山,ma'shan
麻山区,ma'shan'qu
马山县,ma'shan'xian
马绍尔群岛,ma'shao'er'qun'dao
马绍尔群岛共和国,ma'shao'er'qun'dao'gong'he'guo
马斯顿,ma'si'dun
马塘,ma'tang
马塘区,ma'tang'qu
马提尼克,ma'ti'ni'ke
马尾,ma'wei
马尾区,ma'wei'qu
麻阳,ma'yang
麻阳苗族自治县,ma'yang'miao'zu'zi'zhi'xian
马约特,ma'yue'te
麻章,ma'zhang
麻章区,ma'zhang'qu
麦盖提,mai'gai'ti
麦盖提县,mai'gai'ti'xian
麦克唐纳岛,mai'ke'tang'na'dao
满城,man'cheng
满城县,man'cheng'xian
满洲里,man'zhou'li
满洲里市,man'zhou'li'shi
满族,man'zu
芒康,mang'kang
芒康县,mang'kang'xian
邙山,mang'shan
邙山区,mang'shan'qu
茅箭,mao'jian
茅箭区,mao'jian'qu
毛里求斯,mao'li'qiu'si
毛里求斯共和国,mao'li'qiu'si'gong'he'guo
毛里塔尼亚,mao'li'ta'ni'ya
茂名,mao'ming
茂明安,mao'ming'an
茂名市,mao'ming'shi
茂南,mao'nan
茂南区,mao'nan'qu
毛南族,mao'nan'zu
茂县,mao'xian
美姑,mei'gu
美姑县,mei'gu'xian
美国,mei'guo
梅河口,mei'he'kou
梅河口市,mei'he'kou'shi
梅江,mei'jiang
梅江区,mei'jiang'qu
美利坚合众国,mei'li'jian'he'zhong'guo
梅里斯,mei'li'si
梅里斯达斡尔族区,mei'li'si'da'wo'er'zu'qu
梅列,mei'lie
梅列区,mei'lie'qu
眉山,mei'shan
眉山市,mei'shan'shi
美属萨摩亚,mei'shu'sa'mo'ya
美属太平洋各群岛,mei'shu'tai'ping'yang'ge'qun'dao
美属维尔京群岛,mei'shu'wei'er'jing'qun'dao
湄潭,mei'tan
湄潭县,mei'tan'xian
美溪,mei'xi
美溪区,mei'xi'qu
梅县,mei'xian
眉县,mei'xian
梅州,mei'zhou
梅州市,mei'zhou'shi
门巴族,men'ba'zu
门头沟,men'tou'gou
门头沟区,men'tou'gou'qu
门源,men'yuan
门源回族自治县,men'yuan'hui'zu'zi'zhi'xian
蒙城,meng'cheng
蒙城县,meng'cheng'xian
孟村,meng'cun
孟村回族自治县,meng'cun'hui'zu'zi'zhi'xian
蒙古,meng'gu
蒙古国,meng'gu'guo
蒙古族,meng'gu'zu
勐海,meng'hai
勐海县,meng'hai'xian
孟加拉国,meng'jia'la'guo
孟加拉人民共和国,meng'jia'la'ren'min'gong'he'guo
孟津,meng'jin
孟津县,meng'jin'xian
勐腊,meng'la
勐腊县,meng'la'xian
孟连,meng'lian
孟连傣族拉祜族佤族自治县,meng'lian'dai'zu'la'hu'zu'wa'zu'zi'zhi'xian
蒙塞拉特岛,meng'sai'la'te'dao
蒙山,meng'shan
蒙山县,meng'shan'xian
蒙特塞拉特,meng'te'sai'la'te
蒙阴,meng'yin
蒙阴县,meng'yin'xian
孟州,meng'zhou
孟州市,meng'zhou'shi
蒙自,meng'zi
蒙自县,meng'zi'xian
弥渡,mi'du
弥渡县,mi'du'xian
密克隆,mi'ke'long
密克罗尼西亚,mi'ke'luo'ni'xi'ya
密克罗尼西亚联邦,mi'ke'luo'ni'xi'ya'lian'bang
弥勒,mi'le
弥勒县,mi'le'xian
米林,mi'lin
米林县,mi'lin'xian
汨罗,mi'luo
汨罗市,mi'luo'shi
米泉,mi'quan
米泉市,mi'quan'shi
密山,mi'shan
密山市,mi'shan'shi
米易,mi'yi
米易县,mi'yi'xian
密云,mi'yun
密云县,mi'yun'xian
米脂,mi'zhi
米脂县,mi'zhi'xian
渑池,mian'chi
渑池县,mian'chi'xian
缅甸,mian'dian
缅甸联邦,mian'dian'lian'bang
冕宁,mian'ning
冕宁县,mian'ning'xian
勉县,mian'xian
绵阳,mian'yang
绵阳市,mian'yang'shi
绵竹,mian'zhu
绵竹市,mian'zhu'shi
苗栗,miao'li
苗栗市,miao'li'shi
苗栗县,miao'li'xian
苗族,miao'zu
民丰,min'feng
民丰县,min'feng'xian
闵行,min'hang
闵行区,min'hang'qu
民和,min'he
民和回族土族自治县,min'he'hui'zu'tu'zu'zi'zhi'xian
闽侯,min'hou
闽侯县,min'hou'xian
民勤,min'qin
民勤县,min'qin'xian
闽清,min'qing
闽清县,min'qing'xian
民权,min'quan
民权县,min'quan'xian
岷县,min'xian
民乐,min'yue
民乐县,min'yue'xian
明光,ming'guang
明光市,ming'guang'shi
名山,ming'shan
明山,ming'shan
明山区,ming'shan'qu
名山县,ming'shan'xian
明水,ming'shui
明水县,ming'shui'xian
明溪,ming'xi
明溪县,ming'xi'xian
摩尔多瓦,mo'er'duo'wa
摩尔多瓦共和国,mo'er'duo'wa'gong'he'guo
漠河,mo'he
漠河县,mo'he'xian
墨江,mo'jiang
墨江哈尼族自治县,mo'jiang'ha'ni'zu'zi'zhi'xian
莫力达瓦,mo'li'da'wa
莫力达瓦达斡尔族自治旗,mo'li'da'wa'da'wo'er'zu'zi'zhi'qi
摩洛哥,mo'luo'ge
摩洛哥王国,mo'luo'ge'wang'guo
摩纳哥,mo'na'ge
摩纳哥公国,mo'na'ge'gong'guo
莫桑比克,mo'sang'bi'ke
莫桑比克共和国,mo'sang'bi'ke'gong'he'guo
墨脱,mo'tuo
墨脱县,mo'tuo'xian
墨西哥,mo'xi'ge
墨西哥合众国,mo'xi'ge'he'zhong'guo
墨玉,mo'yu
墨玉县,mo'yu'xian
墨竹工卡,mo'zhu'gong'ka
墨竹工卡县,mo'zhu'gong'ka'xian
牟定,mou'ding
牟定县,mou'ding'xian
沐川,mu'chuan
沐川县,mu'chuan'xian
牡丹,mu'dan
牡丹江,mu'dan'jiang
牡丹江市,mu'dan'jiang'shi
牡丹区,mu'dan'qu
木兰,mu'lan
木兰县,mu'lan'xian
仫佬族,mu'lao'zu
木垒,mu'lei
木垒哈萨克自治县,mu'lei'ha'sa'ke'zi'zhi'xian
穆棱,mu'leng
穆棱市,mu'leng'shi
木里,mu'li
木里藏族自治县,mu'li'zang'zu'zi'zhi'xian
牟平,mu'ping
牟平区,mu'ping'qu
纳米比亚,na'mi'bi'ya
纳米比亚共和国,na'mi'bi'ya'gong'he'guo
那坡,na'po
那坡县,na'po'xian
那曲,na'qu
那曲地区,na'qu'di'qu
那曲县,na'qu'xian
纳溪,na'xi
纳溪区,na'xi'qu
纳西族,na'xi'zu
纳雍,na'yong
纳雍县,na'yong'xian
乃东,nai'dong
乃东县,nai'dong'xian
奈曼,nai'man
奈曼旗,nai'man'qi
南安,nan'an
南岸,nan'an
南岸区,nan'an'qu
南安市,nan'an'shi
南澳,nan'ao
南澳县,nan'ao'xian
南部,nan'bu
南部县,nan'bu'xian
南岔,nan'cha
南岔区,nan'cha'qu
南长,nan'chang
南昌,nan'chang
南长区,nan'chang'qu
南昌市,nan'chang'shi
南昌县,nan'chang'xian
南朝鲜,nan'chao'xian
南城,nan'cheng
南城县,nan'cheng'xian
南充,nan'chong
南充市,nan'chong'shi
南川,nan'chuan
南川市,nan'chuan'shi
南丹,nan'dan
南丹县,nan'dan'xian
南非,nan'fei
南非共和国,nan'fei'gong'he'guo
南芬,nan'fen
南芬区,nan'fen'qu
南丰,nan'feng
南丰县,nan'feng'xian
南岗,nan'gang
南岗区,nan'gang'qu
南宫,nan'gong
南宫市,nan'gong'shi
南关,nan'guan
南关区,nan'guan'qu
南海,nan'hai
南海市,nan'hai'shi
南和,nan'he
南和县,nan'he'xian
南华,nan'hua
南华县,nan'hua'xian
南汇,nan'hui
南汇县,nan'hui'xian
南极洲,nan'ji'zhou
南涧,nan'jian
南涧彝族自治县,nan'jian'yi'zu'zi'zhi'xian
南江,nan'jiang
南江县,nan'jiang'xian
南郊,nan'jiao
南郊区,nan'jiao'qu
南靖,nan'jing
南京,nan'jing
南京市,nan'jing'shi
南靖县,nan'jing'xian
南开,nan'kai
南开区,nan'kai'qu
南康,nan'kang
南康市,nan'kang'shi
南乐县,nan'le'xian
南陵,nan'ling
南陵县,nan'ling'xian
南明,nan'ming
南明区,nan'ming'qu
南木林,nan'mu'lin
南木林县,nan'mu'lin'xian
南宁,nan'ning
南宁地区,nan'ning'di'qu
南宁市,nan'ning'shi
南皮,nan'pi
南皮县,nan'pi'xian
南票,nan'piao
南票区,nan'piao'qu
南平,nan'ping
南平市,nan'ping'shi
南谯,nan'qiao
南谯区,nan'qiao'qu
南乔治亚岛,nan'qiao'zhi'ya'dao
南乔治亚岛和南桑德韦奇岛,nan'qiao'zhi'ya'dao'he'nan'sang'de'wei'qi'dao
南泉,nan'quan
南泉区,nan'quan'qu
南桑德韦奇岛,nan'sang'de'wei'qi'dao
南沙,nan'sha
南沙群岛,nan'sha'qun'dao
南山,nan'shan
南山区,nan'shan'qu
南市区,nan'shi'qu
南斯拉夫,nan'si'la'fu
南斯拉夫联盟共和国,nan'si'la'fu'lian'meng'gong'he'guo
南通,nan'tong
南通市,nan'tong'shi
南投,nan'tou
南投市,nan'tou'shi
南投县,nan'tou'xian
南溪,nan'xi
南溪县,nan'xi'xian
南县,nan'xian
南雄,nan'xiong
南雄市,nan'xiong'shi
南阳,nan'yang
南阳市,nan'yang'shi
南乐,nan'yue
南岳,nan'yue
南岳区,nan'yue'qu
南漳,nan'zhang
南漳县,nan'zhang'xian
南召,nan'zhao
南召县,nan'zhao'xian
南郑,nan'zheng
南郑县,nan'zheng'xian
囊谦,nang'qian
囊谦县,nang'qian'xian
瑙鲁,nao'lu
瑙鲁共和国,nao'lu'gong'he'guo
讷河,ne'he
讷河市,ne'he'shi
内黄,nei'huang
内黄县,nei'huang'xian
内江,nei'jiang
内江市,nei'jiang'shi
内蒙古,nei'meng'gu
内蒙古自治区,nei'meng'gu'zi'zhi'qu
内丘,nei'qiu
内丘县,nei'qiu'xian
内乡,nei'xiang
内乡县,nei'xiang'xian
嫩江,nen'jiang
嫩江县,nen'jiang'xian
尼泊尔,ni'bo'er
尼泊尔王国,ni'bo'er'wang'guo
尼加拉瓜,ni'jia'la'gua
尼加拉瓜共和国,ni'jia'la'gua'gong'he'guo
尼勒克,ni'le'ke
尼勒克县,ni'le'ke'xian
尼玛,ni'ma
尼玛县,ni'ma'xian
尼木,ni'mu
尼木县,ni'mu'xian
尼日尔,ni'ri'er
尼日尔共和国,ni'ri'er'gong'he'guo
尼日利亚,ni'ri'li'ya
尼日利亚联邦共和国,ni'ri'li'ya'lian'bang'gong'he'guo
尼维斯,ni'wei'si
尼维斯联邦,ni'wei'si'lian'bang
年罗门群岛,nian'luo'men'qun'dao
碾子山,nian'zi'shan
碾子山区,nian'zi'shan'qu
聂拉木,nie'la'mu
聂拉木县,nie'la'mu'xian
聂荣,nie'rong
聂荣县,nie'rong'xian
宁安,ning'an
宁安市,ning'an'shi
宁波,ning'bo
宁波市,ning'bo'shi
宁城,ning'cheng
宁城县,ning'cheng'xian
宁德,ning'de
宁德市,ning'de'shi
宁都,ning'du
宁都县,ning'du'xian
宁国,ning'guo
宁国市,ning'guo'shi
宁海,ning'hai
宁海县,ning'hai'xian
宁河,ning'he
宁河县,ning'he'xian
宁化,ning'hua
宁化县,ning'hua'xian
宁江,ning'jiang
宁江区,ning'jiang'qu
宁晋,ning'jin
宁津,ning'jin
宁晋县,ning'jin'xian
宁津县,ning'jin'xian
宁蒗,ning'lang
宁蒗彝族自治县,ning'lang'yi'zu'zi'zhi'xian
宁陵,ning'ling
宁陵县,ning'ling'xian
宁明,ning'ming
宁明县,ning'ming'xian
宁南,ning'nan
宁南县,ning'nan'xian
宁强,ning'qiang
宁强县,ning'qiang'xian
宁陕,ning'shan
宁陕县,ning'shan'xian
宁武,ning'wu
宁武县,ning'wu'xian
宁夏,ning'xia
宁夏回族自治区,ning'xia'hui'zu'zi'zhi'qu
宁县,ning'xian
宁乡,ning'xiang
宁乡县,ning'xiang'xian
宁阳,ning'yang
宁阳县,ning'yang'xian
宁远,ning'yuan
宁远县,ning'yuan'xian
纽埃,niu'ai
农安,nong'an
农安县,nong'an'xian
怒江,nu'jiang
怒江傈僳族自治州,nu'jiang'li'su'zu'zi'zhi'zhou
怒族,nu'zu
诺福克岛,nuo'fu'ke'dao
挪威,nuo'wei
挪威王国,nuo'wei'wang'guo
瓯海,ou'hai
瓯海区,ou'hai'qu
帕劳,pa'lao
磐安,pan'an
磐安县,pan'an'xian
潘集,pan'ji
潘集区,pan'ji'qu
盘锦,pan'jin
盘锦市,pan'jin'shi
盘龙,pan'long
盘龙区,pan'long'qu
盘山,pan'shan
盘山县,pan'shan'xian
磐石,pan'shi
磐石市,pan'shi'shi
盘县,pan'xian
番禺,pan'yu
番禺区,pan'yu'qu
攀枝花,pan'zhi'hua
攀枝花市,pan'zhi'hua'shi
沛县,pei'xian
蓬安,peng'an
蓬安县,peng'an'xian
澎湖,peng'hu
澎湖县,peng'hu'xian
蓬江,peng'jiang
蓬江区,peng'jiang'qu
蓬莱,peng'lai
蓬莱市,peng'lai'shi
彭山,peng'shan
彭山县,peng'shan'xian
彭水,peng'shui
彭水苗族土家族自治县,peng'shui'miao'zu'tu'jia'zu'zi'zhi'xian
蓬溪,peng'xi
蓬溪县,peng'xi'xian
彭阳,peng'yang
彭阳县,peng'yang'xian
彭泽,peng'ze
彭泽县,peng'ze'xian
彭州,peng'zhou
彭州市,peng'zhou'shi
皮山,pi'shan
皮山县,pi'shan'xian
皮特凯恩群岛,pi'te'kai'en'qun'dao
皮特克恩岛,pi'te'ke'en'dao
郫县,pi'xian
邳州,pi'zhou
邳州市,pi'zhou'shi
皮竺凯恩群岛,pi'zhu'kai'en'qun'dao
偏关,pian'guan
偏关县,pian'guan'xian
平安,ping'an
平安县,ping'an'xian
平坝,ping'ba
平坝县,ping'ba'xian
屏边,ping'bian
屏边苗族自治县,ping'bian'miao'zu'zi'zhi'xian
平昌,ping'chang
平昌县,ping'chang'xian
平川,ping'chuan
平川区,ping'chuan'qu
平定,ping'ding
平顶山,ping'ding'shan
平顶山市,ping'ding'shan'shi
平定县,ping'ding'xian
屏东,ping'dong
屏东市,ping'dong'shi
屏东县,ping'dong'xian
平度,ping'du
平度市,ping'du'shi
平房,ping'fang
平房区,ping'fang'qu
平谷,ping'gu
平谷县,ping'gu'xian
平果,ping'guo
平果县,ping'guo'xian
平和,ping'he
平和县,ping'he'xian
平湖,ping'hu
平湖市,ping'hu'shi
平江,ping'jiang
平江区,ping'jiang'qu
平江县,ping'jiang'xian
平乐,ping'le
平乐县,ping'le'xian
平利,ping'li
平利县,ping'li'xian
平凉,ping'liang
平凉地区,ping'liang'di'qu
平凉市,ping'liang'shi
平陆,ping'lu
平鲁,ping'lu
平鲁区,ping'lu'qu
平陆县,ping'lu'xian
平罗,ping'luo
平罗县,ping'luo'xian
屏南,ping'nan
平南,ping'nan
屏南县,ping'nan'xian
平南县,ping'nan'xian
平桥,ping'qiao
平桥区,ping'qiao'qu
平泉,ping'quan
平泉县,ping'quan'xian
屏山,ping'shan
平山,ping'shan
平山区,ping'shan'qu
屏山县,ping'shan'xian
平山县,ping'shan'xian
平顺,ping'shun
平顺县,ping'shun'xian
平潭,ping'tan
平潭县,ping'tan'xian
平塘,ping'tang
平塘县,ping'tang'xian
平武,ping'wu
平武县,ping'wu'xian
萍乡,ping'xiang
凭祥,ping'xiang
平乡,ping'xiang
萍乡市,ping'xiang'shi
凭祥市,ping'xiang'shi
平乡县,ping'xiang'xian
平阳,ping'yang
平阳县,ping'yang'xian
平遥,ping'yao
平遥县,ping'yao'xian
平邑,ping'yi
平邑县,ping'yi'xian
平阴,ping'yin
平阴县,ping'yin'xian
平舆,ping'yu
平舆县,ping'yu'xian
平远,ping'yuan
平原,ping'yuan
平远县,ping'yuan'xian
平原县,ping'yuan'xian
坡头,po'tou
坡头区,po'tou'qu
普安,pu'an
普安县,pu'an'xian
浦北,pu'bei
浦北县,pu'bei'xian
蒲城,pu'cheng
浦城,pu'cheng
蒲城县,pu'cheng'xian
浦城县,pu'cheng'xian
普定,pu'ding
普定县,pu'ding'xian
浦东,pu'dong
浦东新区,pu'dong'xin'qu
普洱,pu'er
普洱哈尼族彝族自治县,pu'er'ha'ni'zu'yi'zu'zi'zhi'xian
普格,pu'ge
普格县,pu'ge'xian
蒲江,pu'jiang
浦江,pu'jiang
蒲江县,pu'jiang'xian
浦江县,pu'jiang'xian
浦口,pu'kou
浦口区,pu'kou'qu
普兰,pu'lan
普兰店,pu'lan'dian
普兰店市,pu'lan'dian'shi
普兰县,pu'lan'xian
普林西比,pu'lin'xi'bi
普米族,pu'mi'zu
普宁,pu'ning
普宁市,pu'ning'shi
葡萄牙,pu'tao'ya
葡萄牙共和国,pu'tao'ya'gong'he'guo
莆田,pu'tian
莆田市,pu'tian'shi
莆田县,pu'tian'xian
普陀,pu'tuo
普陀区,pu'tuo'qu
蒲县,pu'xian
濮阳,pu'yang
濮阳市,pu'yang'shi
濮阳县,pu'yang'xian
蕲春,qi'chun
蕲春县,qi'chun'xian
启东,qi'dong
祁东,qi'dong
启东市,qi'dong'shi
祁东县,qi'dong'xian
齐河,qi'he
齐河县,qi'he'xian
綦江,qi'jiang
綦江县,qi'jiang'xian
七里河,qi'li'he
七里河区,qi'li'he'qu
祁连,qi'lian
祁连县,qi'lian'xian
麒麟,qi'lin
麒麟区,qi'lin'qu
祁门,qi'men
祁门县,qi'men'xian
齐齐哈尔,qi'qi'ha'er
齐齐哈尔市,qi'qi'ha'er'shi
岐山,qi'shan
岐山县,qi'shan'xian
戚墅堰,qi'shu'yan
戚墅堰区,qi'shu'yan'qu
奇台,qi'tai
七台河,qi'tai'he
七台河市,qi'tai'he'shi
奇台县,qi'tai'xian
栖霞,qi'xia
栖霞区,qi'xia'qu
栖霞市,qi'xia'shi
杞县,qi'xian
淇县,qi'xian
祁县,qi'xian
七星,qi'xing
七星区,qi'xing'qu
祁阳,qi'yang
祁阳县,qi'yang'xian
迁安,qian'an
乾安,qian'an
迁安市,qian'an'shi
乾安县,qian'an'xian
黔东南,qian'dong'nan
黔东南苗族侗族自治州,qian'dong'nan'miao'zu'dong'zu'zi'zhi'zhou
前郭尔罗斯,qian'guo'er'luo'si
前郭尔罗斯蒙古族自治县,qian'guo'er'luo'si'meng'gu'zu'zi'zhi'xian
黔江,qian'jiang
潜江,qian'jiang
黔江区,qian'jiang'qu
潜江市,qian'jiang'shi
前进,qian'jin
前进区,qian'jin'qu
黔南,qian'nan
黔南布依族苗族自治州,qian'nan'bu'yi'zu'miao'zu'zi'zhi'zhou
铅山,qian'shan
千山,qian'shan
潜山,qian'shan
千山区,qian'shan'qu
铅山县,qian'shan'xian
潜山县,qian'shan'xian
犍为,qian'wei
迁西,qian'xi
黔西,qian'xi
黔西南,qian'xi'nan
黔西南布依族苗族自治州,qian'xi'nan'bu'yi'zu'miao'zu'zi'zhi'zhou
迁西县,qian'xi'xian
黔西县,qian'xi'xian
乾县,qian'xian
千阳,qian'yang
千阳县,qian'yang'xian
羌族,qiang'zu
谯城,qiao'cheng
谯城区,qiao'cheng'qu
桥东,qiao'dong
桥东区,qiao'dong'qu
巧家,qiao'jia
巧家县,qiao'jia'xian
乔口,qiao'kou
乔口区,qiao'kou'qu
桥西,qiao'xi
桥西区,qiao'xi'qu
且末县,qie'mo'xian
茄子河,qie'zi'he
茄子河区,qie'zi'he'qu
秦安,qin'an
秦安县,qin'an'xian
钦北,qin'bei
钦北区,qin'bei'qu
秦城,qin'cheng
秦城区,qin'cheng'qu
秦都,qin'dou
秦都区,qin'du'qu
秦淮,qin'huai
秦淮区,qin'huai'qu
秦皇岛,qin'huang'dao
秦皇岛市,qin'huang'dao'shi
钦南,qin'nan
钦南区,qin'nan'qu
沁水,qin'shui
沁水县,qin'shui'xian
沁县,qin'xian
沁阳,qin'yang
沁阳市,qin'yang'shi
沁源,qin'yuan
沁源县,qin'yuan'xian
钦州,qin'zhou
钦州市,qin'zhou'shi
庆安,qing'an
庆安县,qing'an'xian
青白江,qing'bai'jiang
青白江区,qing'bai'jiang'qu
清城,qing'cheng
清城区,qing'cheng'qu
青川,qing'chuan
青川县,qing'chuan'xian
青岛,qing'dao
青岛市,qing'dao'shi
清丰,qing'feng
清丰县,qing'feng'xian
青冈,qing'gang
青冈县,qing'gang'xian
青海,qing'hai
青海省,qing'hai'sheng
青河,qing'he
清河,qing'he
清河门,qing'he'men
清河门区,qing'he'men'qu
清河区,qing'he'qu
青河县,qing'he'xian
清河县,qing'he'xian
清涧,qing'jian
清涧县,qing'jian'xian
清流,qing'liu
清流县,qing'liu'xian
青龙,qing'long
晴隆,qing'long
青龙满族自治县,qing'long'man'zu'zi'zhi'xian
晴隆县,qing'long'xian
青浦,qing'pu
清浦,qing'pu
青浦区,qing'pu'qu
清浦区,qing'pu'qu
青山,qing'shan
青山区,qing'shan'qu
青神,qing'shen
青神县,qing'shen'xian
清水,qing'shui
清水河,qing'shui'he
清水河县,qing'shui'he'xian
清水县,qing'shui'xian
青田,qing'tian
青田县,qing'tian'xian
青铜峡,qing'tong'xia
青铜峡市,qing'tong'xia'shi
青县,qing'xian
清新,qing'xin
清新县,qing'xin'xian
清徐,qing'xu
清徐县,qing'xu'xian
青阳,qing'yang
青羊,qing'yang
庆阳,qing'yang
庆阳地区,qing'yang'di'qu
青羊区,qing'yang'qu
青阳县,qing'yang'xian
庆阳县,qing'yang'xian
青原,qing'yuan
庆元,qing'yuan
清苑,qing'yuan
清远,qing'yuan
清原,qing'yuan
清原满族自治县,qing'yuan'man'zu'zi'zhi'xian
青原区,qing'yuan'qu
