阿波罗,a'bo'luo
肯普夫国家公园,ken'pu'fu'guo'jia'gong'yuan
孔多阿岩画,kong'duo'a'yan'hua
孔多阿岩画遗址,kong'duo'a'yan'hua'yi'zhi
孔府,kong'fu
孔戈尼亚斯,kong'ge'ni'ya'si
孔林,kong'lin
孔庙,kong'miao
库尔斯沙嘴遗址,ku'er'si'sha'zui'yi'zhi
库拉奈岛,ku'la'nai'dao
库尼亚,ku'ni'ya
库斯科古城,ku'si'ke'gu'cheng
库特姆,ku'te'mu
库特纳,ku'te'na
矿业同盟工业区,kuang'ye'tong'meng'gong'ye'qu
魁北克历史区,kui'bei'ke'li'shi'qu
奎德林堡,kui'de'lin'bao
昆曲,kun'qu
阔叶乔木群,kuo'ye'qiao'mu'qun
拉阿米斯泰德保护区,la'a'mi'si'tai'de'bao'hu'qu
拉古纳,la'gu'na
拉合尔古堡,la'he'er'gu'bao
拉济维乌,la'ji'wei'wu
拉济维乌家族,la'ji'wei'wu'jia'zu
拉利贝拉岩石教堂,la'li'bei'la'yan'shi'jiao'tang
拉卢维耶尔,la'lu'wei'ye'er
拉米尔斯堡垒,la'mi'er'si'bao'lei
拉穆老城,la'mu'lao'cheng
拉普兰地区,la'pu'lan'di'qu
拉萨,la'sa
拉斯梅德拉斯,la'si'mei'de'la'si
拉韦纳,la'wei'na
拉沃梯田葡萄园,la'wo'ti'tian'pu'tao'yuan
莱昂,lai'ang
莱德尼采,lai'de'ni'cai
莱顿遗址,lai'dun'yi'zhi
赖谢瑙岛,lai'xie'nao'dao
兰毗尼,lan'pi'ni
兰斯,lan'si
琅勃拉邦,lang'bo'la'bang
朗格尔,lang'ge'er
朗梅尔斯贝尔格,lang'mei'er'si'bei'er'ge
劳马老城,lao'ma'lao'cheng
老镇,lao'zhen
勒阿弗尔,le'a'fu'er
勒勒的四座高架桥及周围地区,le'le'de'si'zuo'gao'jia'qiao'ji'zhou'wei'di'qu
勒罗斯,le'luo'si
乐山大佛,le'shan'da'fo
雷奥普拉塔诺生物圈保留地,lei'ao'pu'la'ta'nuo'sheng'wu'quan'bao'liu'di
雷根斯堡,lei'gen'si'bao
雷根斯堡旧城,lei'gen'si'bao'jiu'cheng
里昂历史遗址,li'ang'li'shi'yi'zhi
里奥阿比塞奥,li'ao'a'bi'sai'ao
丽多运河,li'duo'yun'he
里加历史中心,li'jia'li'shi'zhong'xin
丽江古城,li'jiang'gu'cheng
里拉修道院,li'la'xiu'dao'yuan
利马历史中心,li'ma'li'shi'zhong'xin
历史城墙要塞,li'shi'cheng'qiang'yao'sai
历史城区,li'shi'cheng'qu
历史地区,li'shi'di'qu
历史建筑,li'shi'jian'zhu
历史名城,li'shi'ming'cheng
历史名城苏克雷,li'shi'ming'cheng'su'ke'lei
历史名城托莱多,li'shi'ming'cheng'tuo'lai'duo
历史要塞城镇,li'shi'yao'sai'cheng'zhen
历史中心,li'shi'zhong'xin
历史中心及其古迹群,li'shi'zhong'xin'ji'qi'gu'ji'qun
历史自然与文化保护区,li'shi'zi'ran'yu'wen'hua'bao'hu'qu
里特维尔德,li'te'wei'er'de
利托米什尔,li'tuo'mi'shen'er
里沃夫历史中心,li'wo'fu'li'shi'zhong'xin
利物浦海上商城,li'wu'pu'hai'shang'shang'cheng
联合国世界遗产委员会,lian'he'guo'shi'jie'yi'chan'wei'yuan'hui
两座老城,liang'zuo'lao'cheng
琉璜山丘,liu'huang'shan'qiu
琉球王国,liu'qiu'wang'guo
龙门石窟,long'men'shi'ku
龙舌兰景观,long'she'lan'jing'guan
路德纪念馆建筑群,lu'de'ji'nian'guan'jian'zhu'qun
卢戈的罗马城墙,lu'ge'de'luo'ma'cheng'qiang
卢嫩堡古城,lu'nen'bao'gu'cheng
卢森堡市,lu'sen'bao'shi
庐山,lu'shan
庐山风景名胜区,lu'shan'feng'jing'ming'sheng'qu
卢瓦尔河流域,lu'wa'er'he'liu'yu
鲁文佐里国家公园,lu'wen'zuo'li'guo'jia'gong'yuan
路易斯,lu'yi'si
伦巴第圣山,lun'ba'di'sheng'shan
伦敦基尤皇家植物园,lun'dun'ji'you'huang'jia'zhi'wu'yuan
伦敦塔,lun'dun'ta
罗本岛,luo'ben'dao
罗布林卡,luo'bu'lin'ka
罗得,luo'de
洛尔施,luo'er'shi
罗赫达斯,luo'he'da'si
落基山公园群,luo'ji'shan'gong'yuan'qun
罗兰城,luo'lan'cheng
罗利宫殿,luo'li'gong'dian
洛伦茨,luo'lun'ci
罗马历史中心,luo'ma'li'shi'zhong'xin
罗马式建筑,luo'ma'shi'jian'zhu
罗马式教堂建筑,luo'ma'shi'jiao'tang'jian'zhu
罗马式水渠,luo'ma'shi'shui'qu
罗慕利亚纳,luo'mu'li'ya'na
罗慕利亚纳的加莱里乌斯宫,luo'mu'li'ya'na'de'jia'lai'li'wu'si'gong
罗纳豪华府邸,luo'na'hao'hua'fu'di
洛佩,luo'pei
罗斯基勒,luo'si'ji'le
洛斯卡蒂奥斯,luo'si'ka'di'ao'si
洛斯马诺斯岩画,luo'si'ma'nuo'si'yan'hua
吕贝克,lv'bei'ke
吕勒欧,lv'le'ou
麻玻罗岛,ma'bo'luo'dao
马达腊骑士浮雕,ma'da'la'qi'shi'fu'diao
马德拉岛,ma'de'la'dao
马德留,ma'de'liu
马尔堡,ma'er'bao
马耳他,ma'er'ta
马拉喀什老城,ma'la'ka'shi'lao'cheng
马拉暮莱斯,ma'la'mu'lai'si
马拉维湖,ma'la'wei'hu
马纳波尔斯,ma'na'bo'er'si
马纳斯,ma'na'si
玛努国家公园,ma'nu'guo'jia'gong'yuan
马诺沃,ma'nuo'wo
马篷古布韦,ma'peng'gu'bu'wei
马丘比丘,ma'qiu'bi'qiu
马撒达,ma'sa'da
马斯科夫,ma'si'ke'fu
马特拉的石窟民居,ma'te'la'de'shi'ku'min'ju
马托博山区,ma'tuo'bo'shan'qu
玛雅城,ma'ya'cheng
玛雅文化遗址,ma'ya'wen'hua'yi'zhi
玛依谷地自然保护区,ma'yi'gu'di'zi'ran'bao'hu'qu
马扎甘葡萄牙城,ma'zha'gan'pu'tao'ya'cheng
马扎科夫斯基,ma'zha'ke'fu'si'ji
迈赫迈德,mai'he'mai'de
麦塞尔,mai'sai'er
迈锡尼,mai'xi'ni
曼代奥拉,man'dai'ao'la
梅尔夫,mei'er'fu
梅克内斯,mei'ke'nei'si
梅里达考古遗迹,mei'li'da'kao'gu'yi'ji
梅萨沃德印第安遗址,mei'sa'wo'de'yin'di'an'yi'zhi
梅塞林铁路,mei'sai'lin'tie'lu
美山寺庙,mei'shan'si'miao
蒙波斯历史中心,meng'bo'si'li'shi'zhong'xin
蒙蒂塞洛,meng'di'sai'luo
孟菲斯及其墓地金字塔,meng'fei'si'ji'qi'mu'di'jin'zi'ta
猛犸洞穴国家公园,meng'ma'dong'xue'guo'jia'gong'yuan
蒙特堡,meng'te'bao
米迪运河,mi'di'yun'he
米尔城堡,mi'er'cheng'bao
米瓜莎公园,mi'gua'sha'gong'yuan
米吉多,mi'ji'duo
米拉大楼,mi'la'da'lou
米斯泰尔,mi'si'tai'er
米斯特拉斯,mi'si'te'la'si
明清皇家陵寝,ming'qing'huang'jia'ling'qin
明清皇陵寝,ming'qing'huang'ling'qin
摩德纳,mo'de'na
莫尔布龙,mo'er'bu'long
摩尔达维亚教堂,mo'er'da'wei'ya'jiao'tang
莫高窟,mo'gao'ku
默哈伯利布勒姆,mo'ha'bo'li'bu'le'mu
摩诃菩提寺,mo'he'pu'ti'si
摩亨朱达罗,mo'heng'zhu'da'luo
莫雷利亚历史中心,mo'lei'li'ya'li'shi'zhong'xin
莫桑比克岛,mo'sang'bi'ke'dao
莫斯科,mo'si'ke
莫斯塔尔,mo'si'ta'er
莫西奥图尼亚,mo'xi'ao'tu'ni'ya
墨西哥国立自治大学大学城,mo'xi'ge'guo'li'zi'zhi'da'xue'da'xue'cheng
墨西哥国立自治大学大学城的核心校区,mo'xi'ge'guo'li'zi'zhi'da'xue'da'xue'cheng'de'he'xin'xiao'qu
墨西哥历史中心及霍奇米尔科区,mo'xi'ge'li'shi'zhong'xin'ji'huo'qi'mi'er'ke'qu
木材加工造纸厂,mu'cai'jia'gong'zao'zhi'chang
姆茨赫塔,mu'ci'he'ta
木构教堂,mu'gou'jiao'tang
木结构教堂,mu'jie'gou'jiao'tang
木卡姆,mu'ka'mu
穆鲁山,mu'lu'shan
姆扎卜山谷,mu'zha'bu'shan'gu
那不勒斯,na'bu'le'si
纳汉尼,na'han'ni
纳柔依峡湾,na'rou'yi'xia'wan
纳斯卡,na'si'ka
那托,na'tuo
奈良,nai'liang
奈斯维市,nai'si'wei'shi
楠达德维,nan'da'de'wei
南厄兰岛,nan'e'lan'dao
南方的小波兰木结构教堂,nan'fang'de'xiao'bo'lan'mu'jie'gou'jiao'tang
南方喀斯特地貌,nan'fang'ka'si'te'di'mao
南锡,nan'xi
南猿人骨化石遗迹,nan'yuan'ren'gu'hua'shi'yi'ji
内波穆克圣约翰,nei'bo'mu'ke'sheng'yue'han
内盖夫,nei'gai'fu
内姆鲁特山,nei'mu'lu'te'shan
内塞巴尔,nei'sai'ba'er
尼奥科罗,ni'ao'ke'luo
尼萨城,ni'sa'cheng
宁巴山自然保护区,ning'ba'shan'zi'ran'bao'hu'qu
农业风景区,nong'ye'feng'jing'qu
努比亚遗址,nu'bi'ya'yi'zhi
努拉格,nu'la'ge
诺夫哥罗德,nuo'fu'ge'luo'de
挪威峡湾,nuo'wei'xia'wan
欧鲁普雷图古镇,ou'lu'pu'lei'tu'gu'zhen
帕多瓦,pa'duo'wa
帕福斯,pa'fu'si
帕魁姆考古区,pa'kui'mu'kao'gu'qu
帕拉迪恩村,pa'la'di'en'cun
帕拉丁工场,pa'la'ding'gong'chang
帕拉马里博城,pa'la'ma'li'bo'cheng
帕劳音乐厅及圣保罗医院,pa'lao'yin'yue'ting'ji'sheng'bao'luo'yi'yuan
帕伦克城市与公园,pa'lun'ke'cheng'shi'yu'gong'yuan
帕梅拉尔,pa'mei'la'er
帕姆卡莱,pa'mu'ka'lai
帕萨尔加德,pa'sa'er'jia'de
帕塔达卡尔,pa'ta'da'ka'er
帕特莫斯岛,pa'te'mo'si'dao
潘诺恩哈尔姆,pan'nuo'en'ha'er'mu
潘塔立克,pan'ta'li'ke
潘塔奈尔,pan'ta'nai'er
庞贝,pang'bei
佩德罗,pei'de'luo
配拉菲塔,pei'la'fei'ta
佩奇,pei'qi
佩乔尔斯克院,pei'qiao'er'si'ke'yuan
佩斯图姆,pei'si'tu'mu
佩泰耶韦西古,pei'tai'ye'wei'xi'gu
佩特拉,pei'te'la
皮埃蒙特,pi'ai'meng'te
皮恩扎,pi'en'zha
毗诃罗,pi'he'luo
皮克岛,pi'ke'dao
皮林国家公园,pi'lin'guo'jia'gong'yuan
平位利尔,ping'wei'li'er
平遥古城,ping'yao'gu'cheng
珀杜山,po'du'shan
婆罗浮屠,po'luo'fu'tu
普埃布拉历史中心,pu'ai'bu'la'li'shi'zhong'xin
普遍价值,pu'bian'jia'zhi
普兰班南,pu'lan'ban'nan
普林塞萨,pu'lin'sai'sa
普罗万城,pu'luo'wan'cheng
葡萄酒产区,pu'tao'jiu'chan'qu
菩提伽耶,pu'ti'jia'ye
奇基托斯,qi'ji'tuo'si
乞力马扎罗国家公园,qi'li'ma'zha'luo'guo'jia'gong'yuan
奇洛埃教堂,qi'luo'ai'jiao'tang
奇琴伊察古城,qi'qin'yi'cha'gu'cheng
奇特旺,qi'te'wang
恰高,qia'gao
千年修道院,qian'nian'xiu'dao'yuan
墙,qiang
乔伊鲁科蒂亚,qiao'yi'lu'ke'di'ya
乔治铁桥区,qiao'zhi'tie'qiao'qu
秦始皇陵及兵马俑,qin'shi'huang'ling'ji'bing'ma'yong
秦始皇陵及兵马俑坑,qin'shi'huang'ling'ji'bing'ma'yong'keng
青城山,qing'cheng'shan
青城山与都江堰,qing'cheng'shan'yu'du'jiang'yan
黥基,qing'ji
青铜时代古墓遗迹,qing'tong'shi'dai'gu'mu'yi'ji
庆州,qing'zhou
庆州历史区,qing'zhou'li'shi'qu
琼戈尼,qiong'ge'ni
琼戈尼岩石艺术区,qiong'ge'ni'yan'shi'yi'shu'qu
曲阜,qu'fu
群礁,qun'jiao
热带雨林,re'dai'yu'lin
热那亚,re'na'ya
仁慈耶稣圣殿,ren'ci'ye'su'sheng'dian
人类口头和非物质文化遗产,ren'lei'kou'tou'he'fei'wu'zhi'wen'hua'yi'chan
日本岛根县石见银山遗址,ri'ben'dao'gen'xian'shi'jian'yin'shan'yi'zhi
日光的神殿与庙宇,ri'guang'de'shen'dian'yu'miao'yu
乳香之路,ru'xiang'zhi'lu
萨比和切俄雷,sa'bi'he'qie'e'lei
萨尔,sa'er
萨尔茨卡默古特,sa'er'ci'ka'mo'gu'te
萨尔萨堡,sa'er'sa'bao
萨尔瓦多,sa'er'wa'duo
萨夫兰博卢城,sa'fu'lan'bo'lu'cheng
萨夫列尼,sa'fu'lie'ni
萨加玛塔,sa'jia'ma'ta
萨卡特卡斯,sa'ka'te'ka'si
萨拉赫丁堡,sa'la'he'ding'bao
萨拉赫丁城堡,sa'la'he'ding'cheng'bao
萨龙加国家公园,sa'long'jia'guo'jia'gong'yuan
撒马尔罕,sa'ma'er'han
萨迈拉古城,sa'mai'la'gu'cheng
萨迈帕塔考古遗址,sa'mai'pa'ta'kao'gu'yi'zhi
萨摩斯岛,sa'mo'si'dao
萨那古城,sa'na'gu'cheng
萨沃王宫,sa'wo'wang'gong
塞卜拉泰,sai'bu'la'tai
塞德莱茨,sai'de'lai'ci
塞尔维托里,sai'er'wei'tuo'li
塞哥维亚古城及其输水道,sai'ge'wei'ya'gu'cheng'ji'qi'shu'shui'dao
塞拉多保护区,sai'la'duo'bao'hu'qu
塞卢斯禁猎区,sai'lu'si'jin'lie'qu
塞伦盖蒂国家公园,sai'lun'gai'di'guo'jia'gong'yuan
塞马拉登梅基吉,sai'ma'la'deng'mei'ji'ji
塞米恩国家公园,sai'mi'en'guo'jia'gong'yuan
塞纳河畔,sai'na'he'pan
塞南,sai'nan
塞萨洛尼基,sai'sa'luo'ni'ji
塞维利亚大教堂,sai'wei'li'ya'da'jiao'tang
三江并流,san'jiang'bing'liu
三位一体圣柱,san'wei'yi'ti'sheng'zhu
桑盖国家公园,sang'gai'guo'jia'gong'yuan
桑吉,sang'ji
桑给巴尔石头城,sang'ji'ba'er'shi'tou'cheng
桑吉兰,sang'ji'lan
桑斯苏西宫,sang'si'su'xi'gong
桑索斯,sang'suo'si
色雷斯古墓,se'lei'si'gu'mu
色雷斯人墓,se'lei'si'ren'mu
森林保护区,sen'lin'bao'hu'qu
沙赫利苏伯兹,sha'he'li'su'bo'zi
沙漠城镇,sha'mo'cheng'zhen
沙特尔,sha'te'er
山脉,shan'mai
山西云岗石窟,shan'xi'yun'gang'shi'ku
尚博尔,shang'bo'er
上杜罗,shang'du'luo
尚庞,shang'pang
上苏瓦奈提,shang'su'wa'nai'ti
少女峰,shao'nv'feng
少女塔,shao'nv'ta
设计的四座建筑物,she'ji'de'si'zuo'jian'zhu'wu
申布伦,shen'bu'lun
什佳夫尼察,shen'jia'fu'ni'cha
什科茨扬溶洞,shen'ke'ci'yang'rong'dong
什罗德住宅,shen'luo'de'zhu'zhai
神庙,shen'miao
圣,sheng
圣埃利亚斯,sheng'ai'li'ya'si
圣艾米伦区,sheng'ai'mi'lun'qu
圣安东尼宫殿,sheng'an'dong'ni'gong'dian
圣安娜和昆卡历史中心,sheng'an'na'he'kun'ka'li'shi'zhong'xin
圣奥古斯丁,sheng'ao'gu'si'ding
圣奥斯丁教堂,sheng'ao'si'ding'jiao'tang
圣彼得堡,sheng'bi'de'bao
圣餐厅,sheng'can'ting
圣城,sheng'cheng
圣城康提,sheng'cheng'kang'ti
胜地和朝圣路线,sheng'di'he'chao'sheng'lu'xian
圣地亚哥,sheng'di'ya'ge
圣地亚哥德孔波斯特拉城古镇,sheng'di'ya'ge'de'kong'bo'si'te'la'cheng'gu'zhen
圣地亚哥之路,sheng'di'ya'ge'zhi'lu
圣多明各的殖民城市,sheng'duo'ming'ge'de'zhi'min'cheng'shi
圣弗兰西斯科山,sheng'fu'lan'xi'si'ke'shan
圣弗洛里斯,sheng'fu'luo'li'si
圣谷,sheng'gu
圣基尔达岛,sheng'ji'er'da'dao
圣吉米尼亚诺,sheng'ji'mi'ni'ya'nuo
圣加伦的修道院,sheng'jia'lun'de'xiu'dao'yuan
圣卡特琳娜,sheng'ka'te'lin'na
圣克鲁斯,sheng'ke'lu'si
圣克斯托瓦尔,sheng'ke'si'tuo'wa'er
圣劳拉,sheng'lao'la
圣雷米修道院,sheng'lei'mi'xiu'dao'yuan
圣路易斯,sheng'lu'yi'si
圣路易斯岛,sheng'lu'yi'si'dao
圣洛伦索,sheng'luo'lun'suo
圣马丁教堂,sheng'ma'ding'jiao'tang
圣玛格丽特教堂,sheng'ma'ge'li'te'jiao'tang
圣玛利亚,sheng'ma'li'ya
圣玛利亚教堂,sheng'ma'li'ya'jiao'tang
圣米迦洛,sheng'mi'jia'luo
圣米兰,sheng'mi'lan
圣米歇尔山,sheng'mi'xie'er'shan
圣母大教堂,sheng'mu'da'jiao'tang
圣母玛利亚大教堂,sheng'mu'ma'li'ya'da'jiao'tang
圣普罗科皮乌斯,sheng'pu'luo'ke'pi'wu'si
圣乔治山,sheng'qiao'zhi'shan
圣乔治镇,sheng'qiao'zhi'zhen
圣塞文,sheng'sai'wen
圣约翰修道院,sheng'yue'han'xiu'dao'yuan
圣詹姆斯,sheng'zhan'mu'si
石雕群,shi'diao'qun
世纪王宫,shi'ji'wang'gong
石见银山,shi'jian'yin'shan
世界文化自然双遗产,shi'jie'wen'hua'zi'ran'shuang'yi'chan
世界遗产,shi'jie'yi'chan
世界遗产名录,shi'jie'yi'chan'ming'lu
世界遗产委员会,shi'jie'yi'chan'wei'yuan'hui
石窟,shi'ku
石窟庵,shi'ku'an
石窟群,shi'ku'qun
市民塔,shi'min'ta
石墓群,shi'mu'qun
施佩耶尔,shi'pei'ye'er
时期的遗迹,shi'qi'de'yi'ji
史前墓遗址,shi'qian'mu'yi'zhi
史前岩画遗址,shi'qian'yan'hua'yi'zhi
石圈,shi'quan
石燧石,shi'sui'shi
施特拉尔松德,shi'te'la'er'song'de
石造城堡,shi'zao'cheng'bao
市政厅,shi'zheng'ting
双城文化统一,shuang'cheng'wen'hua'tong'yi
水稻梯田,shui'dao'ti'tian
水原的华城,shui'yuan'de'hua'cheng
顺化古迹群,shun'hua'gu'ji'qun
丝绸交易厅,si'chou'jiao'yi'ting
斯凯利格迈克尔,si'kai'li'ge'mai'ke'er
斯科兰岛,si'ke'lan'dao
斯科斯累格加登公墓,si'ke'si'lei'ge'jia'deng'gong'mu
斯雷伯尔纳,si'lei'bo'er'na
斯洛伐克,si'luo'fa'ke
寺庙群,si'miao'qun
斯皮什城,si'pi'shen'cheng
斯皮耶纳,si'pi'ye'na
斯普利特,si'pu'li'te
斯塔里斯,si'ta'li'si
斯塔塔赫,si'ta'ta'he
斯坦尼斯拉斯,si'tan'ni'si'la'si
斯特拉斯堡,si'te'la'si'bao
斯特鲁维,si'te'lu'wei
斯特鲁维测量地点,si'te'lu'wei'ce'liang'di'dian
斯图德尼察修道院,si'tu'de'ni'cha'xiu'dao'yuan
斯韦什塔里,si'wei'shen'ta'li
苏埃尔矿城,su'ai'er'kuang'cheng
苏埃尔铜矿城,su'ai'er'tong'kuang'cheng
苏奥曼斯纳城堡,su'ao'man'si'na'cheng'bao
苏丹尼耶,su'dan'ni'ye
苏库尔文化景观,su'ku'er'wen'hua'jing'guan
苏莱曼,su'lai'man
苏里南,su'li'nan
苏门答腊,su'men'da'la
苏塞古城,su'sai'gu'cheng
苏州古典园林,su'zhou'gu'dian'yuan'lin
苏兹达尔历史遗迹,su'zi'da'er'li'shi'yi'ji
孙德尔本斯,sun'de'er'ben'si
索波查尼修道院,suo'bo'cha'ni'xiu'dao'yuan
梭尔,suo'er
索尔泰尔,suo'er'tai'er
索菲娅教堂,suo'fei'ya'jiao'tang
索科罗维奇,suo'ke'luo'wei'qi
索科罗维奇的古桥,suo'ke'luo'wei'qi'de'gu'qiao
索洛维茨基群岛,suo'luo'wei'ci'ji'qun'dao
索维拉城,suo'wei'la'cheng
塔德拉尔特,ta'de'la'er'te
塔尔奎尼亚,ta'er'kui'ni'ya
塔夫拉达,ta'fu'la'da
塔赫特,ta'he'te
塔克特,ta'ke'te
塔克西拉,ta'ke'xi'la
塔拉科考古遗址,ta'la'ke'kao'gu'yi'zhi
塔拉科塔尔本,ta'la'ke'ta'er'ben
塔拉曼卡仰芝,ta'la'man'ka'yang'zhi
塔拉姆佩雅自然公园,ta'la'mu'pei'ya'zi'ran'gong'yuan
塔林历史中心,ta'lin'li'shi'zhong'xin
塔努姆,ta'nu'mu
塔琴西尼,ta'qin'xi'ni
塔塔城,ta'ta'cheng
塔伊国家公园,ta'yi'guo'jia'gong'yuan
泰德国家公园,tai'de'guo'jia'gong'yuan
泰尔契,tai'er'qi
泰姬陵,tai'ji'ling
泰可素,tai'ke'su
泰姆格里,tai'mu'ge'li
泰内雷自然保护区,tai'nei'lei'zi'ran'bao'hu'qu
泰山,tai'shan
泰山风景名胜区,tai'shan'feng'jing'ming'sheng'qu
太阳神庙,tai'yang'shen'miao
坦贾武尔,tan'jia'wu'er
特奥蒂瓦坎古城,te'ao'di'wa'kan'gu'cheng
特拉维夫,te'la'wei'fu
特里尔,te'li'er
特立尼达和因赫尼奥斯山谷,te'li'ni'da'he'yin'he'ni'ao'si'shan'gu
特鲁埃尔的穆德哈尔式建筑,te'lu'ai'er'de'mu'de'ha'er'shi'jian'zhu
特鲁瓦皮顿山国家公园,te'lu'wa'pi'dun'shan'guo'jia'gong'yuan
特罗多斯,te'luo'duo'si
特罗吉尔,te'luo'ji'er
特洛伊,te'luo'yi
特热比奇城,te're'bi'qi'cheng
特威菲尔泉岩画,te'wei'fei'er'quan'yan'hua
提尔城,ti'er'cheng
提洛岛,ti'luo'dao
提姆加德古罗马遗迹,ti'mu'jia'de'gu'luo'ma'yi'ji
提那雅恩斯,ti'na'ya'en'si
提帕萨考古遗迹,ti'pa'sa'kao'gu'yi'ji
提希特和瓦拉塔,ti'xi'te'he'wa'la'ta
天启洞穴,tian'qi'dong'xue
条顿骑士团,tiao'dun'qi'shi'tuan
铁拉登特罗,tie'la'deng'te'luo
廷巴克图,ting'ba'ke'tu
通艾,tong'ai
图巴塔哈,tu'ba'ta'ha
突出的普遍价值,tu'chu'de'pu'bian'jia'zhi
图尔奈,tu'er'nai
图根哈特,tu'gen'ha'te
突尼斯老城,tu'ni'si'lao'cheng
托考伊,tuo'kao'yi
托雷安农济亚塔,tuo'lei'an'nong'ji'ya'ta
托伦中世纪城市,tuo'lun'zhong'shi'ji'cheng'shi
托马尔,tuo'ma'er
瓦丹,wa'dan
瓦尔,wa'er
瓦尔贝里,wa'er'bei'li
瓦尔德斯岛,wa'er'de'si'dao
瓦尔季采,wa'er'ji'cai
瓦尔卡莫尼卡,wa'er'ka'mo'ni'ka
瓦尔帕莱索,wa'er'pa'lai'suo
瓦哈卡古城,wa'ha'ka'gu'cheng
瓦豪文化景观,wa'hao'wen'hua'jing'guan
瓦拉底,wa'la'di
瓦莱塔古城,wa'lai'ta'gu'cheng
瓦斯卡兰,wa'si'ka'lan
瓦特堡城堡,wa'te'bao'cheng'bao
皖南古村落,wan'nan'gu'cun'luo
王陵,wang'ling
王陵及贵族墓葬,wang'ling'ji'gui'zu'mu'zang
威堡,wei'bao
维得斯卡,wei'de'si'ka
维多利亚瀑布,wei'duo'li'ya'pu'bu
维尔茨堡宫,wei'er'ci'bao'gong
韦尔吉纳,wei'er'ji'na
韦尔拉,wei'er'la
维尔纽斯,wei'er'niu'si
维甘,wei'gan
维加群岛,wei'jia'qun'dao
维利埃,wei'li'ai
维利奇卡盐矿,wei'li'qi'ka'yan'kuang
威廉斯塔德,wei'lian'si'ta'de
维龙加国家公园,wei'long'jia'guo'jia'gong'yuan
维罗纳城市,wei'luo'na'cheng'shi
魏玛和德绍,wei'ma'he'de'shao
韦内雷港,wei'nei'lei'gang
威尼斯及泻湖,wei'ni'si'ji'xie'hu
威尼托,wei'ni'tuo
维琴查城,wei'qin'cha'cheng
维斯比,wei'si'bi
维斯教堂,wei'si'jiao'tang
维斯马,wei'si'ma
威斯敏斯特宫,wei'si'min'si'te'gong
维腾贝格,wei'teng'bei'ge
维也纳历史中心,wei'ye'na'li'shi'zhong'xin
韦泽尔,wei'ze'er
韦兹莱,wei'zi'lai
温迪亚,wen'di'ya
文化和植物景观,wen'hua'he'zhi'wu'jing'guan
文化名城魏玛,wen'hua'ming'cheng'wei'ma
文化遗产,wen'hua'yi'chan
文化遗迹景观,wen'hua'yi'ji'jing'guan
文艺复兴时期的城市,wen'yi'fu'xing'shi'qi'de'cheng'shi
沃达蒸汽泵站,wo'da'zheng'qi'beng'zhan
沃尔特,wo'er'te
沃利茨,wo'li'ci
沃吕比利斯,wo'lv'bi'li'si
沃特顿冰川,wo'te'dun'bing'chuan
乌布苏湖盆地,wu'bu'su'hu'pen'di
五村镇以及沿海群岛,wu'cun'zhen'yi'ji'yan'hai'qun'dao
武当山,wu'dang'shan
武当山古建筑群,wu'dang'shan'gu'jian'zhu'qun
伍德布法罗,wu'de'bu'fa'luo
乌尔比诺,wu'er'bi'nuo
乌尔根奇,wu'er'gen'qi
吴哥,wu'ge
五箇山村落,wu'ge'shan'cun'luo
屋久岛,wu'jiu'dao
武陵源,wu'ling'yuan
武陵源风景名胜区,wu'ling'yuan'feng'jing'ming'sheng'qu
乌姆赖萨斯,wu'mu'lai'sa'si
乌戎库隆,wu'rong'ku'long
乌斯马尔古城,wu'si'ma'er'gu'cheng
乌韦达,wu'wei'da
武夷山,wu'yi'shan
锡安卡恩生物保护区,xi'an'ka'en'sheng'wu'bao'hu'qu
希巴姆,xi'ba'mu
西贝尼克,xi'bei'ni'ke
锡比罗依,xi'bi'luo'yi
西递宏村,xi'di'hong'cun
希俄斯新,xi'e'si'xin
西恩富戈斯,xi'en'fu'ge'si
西恩富戈斯历史城区,xi'en'fu'ge'si'li'shi'cheng'qu
希尔德斯海姆,xi'er'de'si'hai'mu
希尔凡王宫,xi'er'fan'wang'gong
西高加索山保护区,xi'gao'jia'suo'shan'bao'hu'qu
西格里,xi'ge'li
锡吉里亚,xi'ji'li'ya
锡吉什瓦拉,xi'ji'shen'wa'la
希拉波利斯,xi'la'bo'li'si
锡拉库扎,xi'la'ku'zha
昔兰尼考古遗址,xi'lan'ni'kao'gu'yi'zhi
西伦托,xi'lun'tuo
喜马拉雅铁路,xi'ma'la'ya'tie'lu
悉尼歌剧院,xi'ni'ge'ju'yuan
西斯特尔,xi'si'te'er
希特斯韦特,xi'te'si'wei'te
希特斯韦特文化和植物景观,xi'te'si'wei'te'wen'hua'he'zhi'wu'jing'guan
希瓦,xi'wa
希瓦吉,xi'wa'ji
希维德尼察,xi'wei'de'ni'cha
西西里,xi'xi'li
锡耶纳,xi'ye'na
西印度群岛档案馆,xi'yin'du'qun'dao'dang'an'guan
西藏布达拉宫和大昭寺,xi'zang'bu'da'la'gong'he'da'zhao'si
峡谷,xia'gu
峡谷洞穴群,xia'gu'dong'xue'qun
夏利玛尔公园,xia'li'ma'er'gong'yuan
下龙湾,xia'long'wan
夏洛茨维尔,xia'luo'ci'wei'er
夏琐,xia'suo
象岛,xiang'dao
相关的要塞,xiang'guan'de'yao'sai
硝石采石场,xiao'shi'cai'shi'chang
谢尔吉圣三一大修道院,xie'er'ji'sheng'san'yi'da'xiu'dao'yuan
